Recording,Participant,Timeline,TOI,Interval,Media,SV_rest,SV_Text,AOI,AOI_rest,AOI_sentence,Duration_of_interval,Start_of_interval,Last_key_press,Total_duration_of_fixations,Average_duration_of_fixations,Minimum_duration_of_fixations,Maximum_duration_of_fixations,Number_of_fixations,Time_to_first_fixation,Duration_of_first_fixation,Last_AOI_viewed,AOI_at_interval_end,Average_pupil_diameter,Total_duration_of_whole_fixations,Average_duration_of_whole_fixations,Minimum_duration_of_whole_fixations,Maximum_duration_of_whole_fixations,Number_of_whole_fixations,Time_to_first_whole_fixation,Duration_of_first_whole_fixation,Average_whole-fixation_pupil_diameter,Total_duration_of_Visit,Average_duration_of_Visit,Minimum_duration_of_Visit,Maximum_duration_of_Visit,Number_of_Visits,Time_to_first_Visit,Duration_of_first_Visit,Total_duration_of_Glances,Average_duration_of_Glances,Minimum_duration_of_Glances,Maximum_duration_of_Glances,Number_of_Glances,Time_to_first_Glance,Duration_of_first_Glance,Number_of_mouse_clicks,Time_to_first_mouse_click,Time_from_first_fixation_to_mouse_click,Number_of_mouse_clicks_and_releases,Time_to_first_mouse_click_and_release,Time_from_first_fixation_to_mouse_click_and_release,Number_of_saccades_in_AOI,Time_to_entry_saccade,Time_to_exit_saccade,Peak_velocity_of_entry_saccade,Peak_velocity_of_exit_saccade,Character_index,Word_index,Sentence_index,AOI_string,Text_unit_type,Number_of_units,First-pass_first_fixation_duration,First-pass_duration,Selective_regression-path_duration,First-pass_regression,Total_duration_of_fixations.1,Regression-path_duration,Re-reading_duration
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,般,,,65286,509947,,0,,,,0,,,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,2.0,1.0,5,般,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,人,,,65286,509947,,0,,,,0,,,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,3.0,1.0,5,人,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,の,,,65286,509947,,0,,,,0,,,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,4.0,1.0,5,の,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,平,,,65286,509947,,0,,,,0,,,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,5.0,1.0,5,平,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,均,,,65286,509947,,0,,,,0,,,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,6.0,1.0,5,均,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,ス,,,65286,509947,,0,,,,0,,,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,7.0,1.0,5,ス,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,コ,,,65286,509947,,0,,,,0,,,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,8.0,1.0,5,コ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,ア,,,65286,509947,,499,499.0,499.0,499.0,1,48450.0,499.0,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",2.44813,499,499.0,499.0,499.0,1,48450.0,499.0,2.44813,499,499.0,499.0,499.0,1,48450.0,499.0,510,510.0,510.0,510.0,1,48440.0,510.0,0,,,0,,,0,48440.0,48950.0,41.71,37.84,9.0,1.0,5,ア,Character,,499.0,499.0,499.0,0.0,499.0,499.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,を,,,65286,509947,,0,,,,0,,,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,10.0,1.0,5,を,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,下,,,65286,509947,,497,497.0,497.0,497.0,1,48957.0,497.0,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",2.38489,497,497.0,497.0,497.0,1,48957.0,497.0,2.38489,497,497.0,497.0,497.0,1,48957.0,497.0,504,504.0,504.0,504.0,1,48950.0,504.0,0,,,0,,,0,48950.0,49454.0,37.84,31.98,11.0,1.0,5,下,Character,,497.0,497.0,497.0,0.0,497.0,497.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,回,,,65286,509947,,536,536.0,536.0,536.0,1,58409.0,536.0,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",2.36089,536,536.0,536.0,536.0,1,58409.0,536.0,2.36089,536,536.0,536.0,536.0,1,58409.0,536.0,602,602.0,602.0,602.0,1,58342.0,602.0,0,,,0,,,0,58342.0,58945.0,268.76,59.67,12.0,1.0,5,回,Character,,0.0,0.0,0.0,,536.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,り,,,65286,509947,,1329,1329.0,1329.0,1329.0,1,49455.0,1329.0,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",2.38208,1329,1329.0,1329.0,1329.0,1,49455.0,1329.0,2.38208,1329,1329.0,1329.0,1329.0,1,49455.0,1329.0,1330,1330.0,1330.0,1330.0,1,49454.0,1330.0,0,,,0,,,0,49454.0,50784.0,31.98,56.9,13.0,1.0,5,り,Character,,1329.0,1329.0,1329.0,0.0,1329.0,1329.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,、,,,65286,509947,,251,251.0,251.0,251.0,1,58964.0,251.0,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",2.28749,251,251.0,251.0,251.0,1,58964.0,251.0,2.28749,251,251.0,251.0,251.0,1,58964.0,251.0,270,270.0,270.0,270.0,1,58945.0,270.0,0,,,0,,,0,58945.0,59215.0,59.67,38.56,14.0,1.0,5,、,Character,,0.0,0.0,0.0,,251.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,と,,,65286,509947,,0,,,,0,,,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,15.0,1.0,5,と,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,ん,,,65286,509947,,226,226.0,226.0,226.0,1,50801.0,226.0,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",2.47937,226,226.0,226.0,226.0,1,50801.0,226.0,2.47937,226,226.0,226.0,226.0,1,50801.0,226.0,243,243.0,243.0,243.0,1,50784.0,243.0,0,,,0,,,0,50784.0,51027.0,56.9,41.75,16.0,1.0,5,ん,Character,,226.0,226.0,226.0,0.0,226.0,226.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,で,,,65286,509947,,263,263.0,263.0,263.0,1,59228.0,263.0,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",2.33647,263,263.0,263.0,263.0,1,59228.0,263.0,2.33647,263,263.0,263.0,263.0,1,59228.0,263.0,277,277.0,277.0,277.0,1,59215.0,277.0,0,,,0,,,0,59215.0,59491.0,38.56,45.99,17.0,1.0,5,で,Character,,0.0,0.0,0.0,,263.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,も,,,65286,509947,,402,402.0,402.0,402.0,1,51038.0,402.0,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",2.45481,402,402.0,402.0,402.0,1,51038.0,402.0,2.45481,402,402.0,402.0,402.0,1,51038.0,402.0,413,413.0,413.0,413.0,1,51027.0,413.0,0,,,0,,,0,51027.0,51440.0,41.75,40.69,18.0,1.0,5,も,Character,,402.0,402.0,402.0,0.0,402.0,402.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,な,,,65286,509947,,0,,,,0,,,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,19.0,1.0,5,な,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,く,,,65286,509947,,227,227.0,227.0,227.0,1,51456.0,227.0,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",2.44677,227,227.0,227.0,227.0,1,51456.0,227.0,2.44677,227,227.0,227.0,227.0,1,51456.0,227.0,243,243.0,243.0,243.0,1,51440.0,243.0,0,,,0,,,0,51440.0,51683.0,40.69,50.12,20.0,1.0,5,く,Character,,227.0,227.0,227.0,0.0,227.0,227.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,低,,,65286,509947,,0,,,,0,,,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,21.0,1.0,5,低,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,い,,,65286,509947,,772,386.0,307.0,466.0,2,51695.0,466.0,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",2.53053,772,386.0,307.0,466.0,2,51695.0,466.0,2.53053,772,386.0,307.0,466.0,2,51695.0,466.0,819,410.0,341.0,478.0,2,51683.0,478.0,0,,,0,,,0,51683.0,52161.0,50.12,67.57,22.0,1.0,5,い,Character,,466.0,466.0,466.0,0.0,772.0,466.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,点,,,65286,509947,,0,,,,0,,,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,23.0,1.0,5,点,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,数,,,65286,509947,,620,620.0,620.0,620.0,1,52178.0,620.0,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",2.45508,620,620.0,620.0,620.0,1,52178.0,620.0,2.45508,620,620.0,620.0,620.0,1,52178.0,620.0,637,637.0,637.0,637.0,1,52161.0,637.0,0,,,0,,,0,52161.0,52798.0,67.57,53.26,24.0,1.0,5,数,Character,,620.0,620.0,620.0,0.0,620.0,620.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,を,,,65286,509947,,0,,,,0,,,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,25.0,1.0,5,を,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,と,,,65286,509947,,0,,,,0,,,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,26.0,1.0,5,と,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,っ,,,65286,509947,,0,,,,0,,,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,27.0,1.0,5,っ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,た,,,65286,509947,,952,952.0,952.0,952.0,1,52810.0,952.0,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",2.33487,952,952.0,952.0,952.0,1,52810.0,952.0,2.33487,952,952.0,952.0,952.0,1,52810.0,952.0,964,964.0,964.0,964.0,1,52798.0,964.0,0,,,0,,,0,52798.0,53762.0,53.26,43.65,28.0,1.0,5,た,Character,,952.0,952.0,952.0,0.0,952.0,952.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,ノ,,,65286,509947,,0,,,,0,,,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,29.0,1.0,5,ノ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,ー,,,65286,509947,,0,,,,0,,,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,30.0,1.0,5,ー,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,ベ,,,65286,509947,,0,,,,0,,,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,31.0,1.0,5,ベ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,ル,,,65286,509947,,650,325.0,192.0,458.0,2,53775.0,458.0,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",2.46871,650,325.0,192.0,458.0,2,53775.0,458.0,2.46871,650,325.0,192.0,458.0,2,53775.0,458.0,673,337.0,202.0,471.0,2,53762.0,471.0,0,,,0,,,0,53762.0,54233.0,43.65,44.1,32.0,1.0,5,ル,Character,,458.0,458.0,458.0,0.0,650.0,458.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,賞,,,65286,509947,,129,129.0,129.0,129.0,1,54946.0,129.0,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",2.38619,129,129.0,129.0,129.0,1,54946.0,129.0,2.38619,129,129.0,129.0,129.0,1,54946.0,129.0,139,139.0,139.0,139.0,1,54936.0,139.0,0,,,0,,,0,,55075.0,,56.29,33.0,1.0,5,賞,Character,,0.0,0.0,0.0,,129.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,受,,,65286,509947,,667,667.0,667.0,667.0,1,54242.0,667.0,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",2.40201,667,667.0,667.0,667.0,1,54242.0,667.0,2.40201,667,667.0,667.0,667.0,1,54242.0,667.0,677,677.0,677.0,677.0,1,54233.0,677.0,0,,,0,,,0,54233.0,,44.1,,34.0,1.0,5,受,Character,,667.0,667.0,667.0,1.0,667.0,797.0,129.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,賞,,,65286,509947,,0,,,,0,,,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,35.0,1.0,5,賞,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,者,,,65286,509947,,1156,1156.0,1156.0,1156.0,1,55094.0,1156.0,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",2.43753,1156,1156.0,1156.0,1156.0,1,55094.0,1156.0,2.43753,1156,1156.0,1156.0,1156.0,1,55094.0,1156.0,1174,1174.0,1174.0,1174.0,1,55075.0,1174.0,0,,,0,,,0,55075.0,56250.0,56.29,52.36,36.0,1.0,5,者,Character,,1156.0,1156.0,1156.0,0.0,1156.0,1156.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,や,,,65286,509947,,0,,,,0,,,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,37.0,1.0,5,や,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,医,,,65286,509947,,0,,,,0,,,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,38.0,1.0,5,医,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,療,,,65286,509947,,0,,,,0,,,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,39.0,1.0,5,療,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,研,,,65286,509947,,1194,1194.0,1194.0,1194.0,1,56262.0,1194.0,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",2.38328,1194,1194.0,1194.0,1194.0,1,56262.0,1194.0,2.38328,1194,1194.0,1194.0,1194.0,1,56262.0,1194.0,1207,1207.0,1207.0,1207.0,1,56250.0,1207.0,0,,,0,,,0,56250.0,57456.0,52.36,48.45,40.0,1.0,5,研,Character,,1194.0,1194.0,1194.0,0.0,1194.0,1194.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,究,,,65286,509947,,0,,,,0,,,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,41.0,1.0,5,究,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,Kaidhil,Version1,TOI_Text1,1,文章46_1,,SV_Text_画面1,者,,,65286,509947,,0,,,,0,,,"医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者","医学生、教師、大学教授、著名な科学者、投資銀行のエリート、多国籍企業の役員、ジャーナリスト、活動家、そして政界のトップまで。,者",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,42.0,1.0,5,者,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
