Recording,Participant,Timeline,TOI,Interval,Media,SV_rest,SV_Text,AOI,AOI_rest,AOI_sentence,Duration_of_interval,Start_of_interval,Last_key_press,Total_duration_of_fixations,Average_duration_of_fixations,Minimum_duration_of_fixations,Maximum_duration_of_fixations,Number_of_fixations,Time_to_first_fixation,Duration_of_first_fixation,Last_AOI_viewed,AOI_at_interval_end,Average_pupil_diameter,Total_duration_of_whole_fixations,Average_duration_of_whole_fixations,Minimum_duration_of_whole_fixations,Maximum_duration_of_whole_fixations,Number_of_whole_fixations,Time_to_first_whole_fixation,Duration_of_first_whole_fixation,Average_whole-fixation_pupil_diameter,Total_duration_of_Visit,Average_duration_of_Visit,Minimum_duration_of_Visit,Maximum_duration_of_Visit,Number_of_Visits,Time_to_first_Visit,Duration_of_first_Visit,Total_duration_of_Glances,Average_duration_of_Glances,Minimum_duration_of_Glances,Maximum_duration_of_Glances,Number_of_Glances,Time_to_first_Glance,Duration_of_first_Glance,Number_of_mouse_clicks,Time_to_first_mouse_click,Time_from_first_fixation_to_mouse_click,Number_of_mouse_clicks_and_releases,Time_to_first_mouse_click_and_release,Time_from_first_fixation_to_mouse_click_and_release,Number_of_saccades_in_AOI,Time_to_entry_saccade,Time_to_exit_saccade,Peak_velocity_of_entry_saccade,Peak_velocity_of_exit_saccade,Character_index,Word_index,Sentence_index,AOI_string,Text_unit_type,Number_of_units,First-pass_first_fixation_duration,First-pass_duration,Selective_regression-path_duration,First-pass_regression,Total_duration_of_fixations.1,Regression-path_duration,Re-reading_duration
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,胞,,,47969,379640,,247,247.0,247.0,247.0,1,29920.0,247.0,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",3.19771,247,247.0,247.0,247.0,1,29920.0,247.0,3.19771,247,247.0,247.0,247.0,1,29920.0,247.0,269,269.0,269.0,269.0,1,29899.0,269.0,0,,,0,,,0,29899.0,30168.0,77.7,80.8,24.0,1.0,4,胞,Character,,0.0,0.0,0.0,,247.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,生,,,47969,379640,,0,,,,0,,,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,25.0,1.0,4,生,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,物,,,47969,379640,,104,104.0,104.0,104.0,1,22434.0,104.0,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",3.33454,104,104.0,104.0,104.0,1,22434.0,104.0,3.33454,104,104.0,104.0,104.0,1,22434.0,104.0,124,124.0,124.0,124.0,1,22414.0,124.0,0,,,0,,,0,22414.0,,58.45,,26.0,1.0,4,物,Character,,0.0,0.0,0.0,,104.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,と,,,47969,379640,,0,,,,0,,,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,27.0,1.0,4,と,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,、,,,47969,379640,,0,,,,0,,,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,28.0,1.0,4,、,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,微,,,47969,379640,,159,80.0,70.0,89.0,2,25791.0,70.0,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",3.22164,159,80.0,70.0,89.0,2,25791.0,70.0,3.22164,159,80.0,70.0,89.0,2,25791.0,70.0,224,112.0,111.0,113.0,2,25750.0,111.0,0,,,0,,,0,25750.0,,154.15,,29.0,1.0,4,微,Character,,0.0,0.0,0.0,,159.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,生,,,47969,379640,,489,244.0,225.0,264.0,2,0.0,264.0,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",3.3621,225,225.0,225.0,225.0,1,30483.0,225.0,3.25662,489,244.0,225.0,264.0,2,0.0,264.0,503,252.0,239.0,264.0,2,0.0,264.0,0,,,0,,,0,,264.0,,143.99,30.0,1.0,4,生,Character,,264.0,264.0,489.0,1.0,489.0,18023.0,17759.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,物,,,47969,379640,,0,,,,0,,,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,31.0,1.0,4,物,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,で,,,47969,379640,,367,367.0,367.0,367.0,1,24735.0,367.0,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",3.2997,367,367.0,367.0,367.0,1,24735.0,367.0,3.2997,367,367.0,367.0,367.0,1,24735.0,367.0,373,373.0,373.0,373.0,1,24730.0,373.0,0,,,0,,,0,24730.0,25103.0,33.29,94.02,32.0,1.0,4,で,Character,,0.0,0.0,0.0,,367.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,あ,,,47969,379640,,182,182.0,182.0,182.0,1,30726.0,182.0,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",3.29152,182,182.0,182.0,182.0,1,30726.0,182.0,3.29152,182,182.0,182.0,182.0,1,30726.0,182.0,200,200.0,200.0,200.0,1,30708.0,200.0,0,,,0,,,0,30708.0,30908.0,56.23,70.84,33.0,1.0,4,あ,Character,,0.0,0.0,0.0,,182.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,る,,,47969,379640,,332,332.0,332.0,332.0,1,24397.0,332.0,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",3.27527,332,332.0,332.0,332.0,1,24397.0,332.0,3.27527,332,332.0,332.0,332.0,1,24397.0,332.0,352,352.0,352.0,352.0,1,24378.0,352.0,0,,,0,,,0,24378.0,24730.0,56.79,33.29,34.0,1.0,4,る,Character,,332.0,332.0,332.0,1.0,332.0,700.0,367.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,多,,,47969,379640,,0,,,,0,,,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,35.0,1.0,4,多,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,く,,,47969,379640,,243,243.0,243.0,243.0,1,31225.0,243.0,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",3.13351,243,243.0,243.0,243.0,1,31225.0,243.0,3.13351,243,243.0,243.0,243.0,1,31225.0,243.0,254,254.0,254.0,254.0,1,31214.0,254.0,0,,,0,,,0,31214.0,31468.0,37.13,87.43,36.0,1.0,4,く,Character,,0.0,0.0,0.0,,243.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,の,,,47969,379640,,390,390.0,390.0,390.0,1,25125.0,390.0,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",3.28584,390,390.0,390.0,390.0,1,25125.0,390.0,3.28584,390,390.0,390.0,390.0,1,25125.0,390.0,412,412.0,412.0,412.0,1,25103.0,412.0,0,,,0,,,0,25103.0,25515.0,94.02,52.06,37.0,1.0,4,の,Character,,390.0,390.0,390.0,0.0,390.0,390.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,単,,,47969,379640,,281,281.0,281.0,281.0,1,30933.0,281.0,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",3.10708,281,281.0,281.0,281.0,1,30933.0,281.0,3.10708,281,281.0,281.0,281.0,1,30933.0,281.0,306,306.0,306.0,306.0,1,30908.0,306.0,0,,,0,,,0,30908.0,31214.0,70.84,37.13,38.0,1.0,4,単,Character,,0.0,0.0,0.0,,281.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,細,,,47969,379640,,0,,,,0,,,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,39.0,1.0,4,細,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,胞,,,47969,379640,,1819,606.0,217.0,1119.0,3,25533.0,217.0,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",3.24062,1819,606.0,217.0,1119.0,3,25533.0,217.0,3.24062,1819,606.0,217.0,1119.0,3,25533.0,217.0,1862,621.0,236.0,1142.0,3,25515.0,236.0,0,,,0,,,0,25515.0,25750.0,52.06,154.15,40.0,1.0,4,胞,Character,,217.0,217.0,1337.0,1.0,1819.0,5980.0,5762.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,原,,,47969,379640,,0,,,,0,,,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,41.0,1.0,4,原,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,生,,,47969,379640,,852,426.0,113.0,738.0,2,32627.0,113.0,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",3.13598,852,426.0,113.0,738.0,2,32627.0,113.0,3.13598,852,426.0,113.0,738.0,2,32627.0,113.0,872,436.0,131.0,742.0,2,32610.0,131.0,0,,,0,,,0,32610.0,34201.0,46.31,64.81,42.0,1.0,4,生,Character,,113.0,113.0,852.0,1.0,852.0,1334.0,1221.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,生,,,47969,379640,,0,,,,0,,,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,43.0,1.0,4,生,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,物,,,47969,379640,,0,,,,0,,,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,44.0,1.0,4,物,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,や,,,47969,379640,,0,,,,0,,,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,45.0,1.0,4,や,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,原,,,47969,379640,,0,,,,0,,,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,46.0,1.0,4,原,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,生,,,47969,379640,,861,861.0,861.0,861.0,1,34224.0,861.0,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",3.24192,861,861.0,861.0,861.0,1,34224.0,861.0,3.24192,861,861.0,861.0,861.0,1,34224.0,861.0,883,883.0,883.0,883.0,1,34201.0,883.0,0,,,0,,,0,34201.0,,64.81,,47.0,1.0,4,生,Character,,861.0,861.0,861.0,0.0,861.0,861.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,動,,,47969,379640,,0,,,,0,,,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,48.0,1.0,4,動,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,物,,,47969,379640,,149,149.0,149.0,149.0,1,35618.0,149.0,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",3.38625,149,149.0,149.0,149.0,1,35618.0,149.0,3.38625,149,149.0,149.0,149.0,1,35618.0,149.0,160,160.0,160.0,160.0,1,35607.0,160.0,0,,,0,,,0,35607.0,35767.0,37.85,125.81,49.0,1.0,4,物,Character,,0.0,0.0,0.0,,149.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,が,,,47969,379640,,0,,,,0,,,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,50.0,1.0,4,が,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,含,,,47969,379640,,228,228.0,228.0,228.0,1,35379.0,228.0,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",3.33503,228,228.0,228.0,228.0,1,35379.0,228.0,3.33503,228,228.0,228.0,228.0,1,35379.0,228.0,231,231.0,231.0,231.0,1,35376.0,231.0,0,,,0,,,0,,35607.0,,37.85,51.0,1.0,4,含,Character,,228.0,228.0,228.0,1.0,228.0,377.0,149.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,ま,,,47969,379640,,0,,,,0,,,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,52.0,1.0,4,ま,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,れ,,,47969,379640,,0,,,,0,,,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,53.0,1.0,4,れ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,て,,,47969,379640,,0,,,,0,,,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,54.0,1.0,4,て,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,い,,,47969,379640,,0,,,,0,,,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,55.0,1.0,4,い,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,る,,,47969,379640,,118,118.0,118.0,118.0,1,35793.0,118.0,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",3.21219,118,118.0,118.0,118.0,1,35793.0,118.0,3.21219,118,118.0,118.0,118.0,1,35793.0,118.0,144,144.0,144.0,144.0,1,35767.0,144.0,0,,,0,,,0,35767.0,35911.0,125.81,366.34,56.0,1.0,4,る,Character,,118.0,118.0,118.0,0.0,118.0,118.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,。,,,47969,379640,,0,,,,0,,,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,57.0,1.0,4,。,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,原,,,47969,379640,,0,,,,0,,,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,1.0,1.0,5,原,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,生,,,47969,379640,,1261,420.0,258.0,509.0,3,36159.0,509.0,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",3.15012,1261,420.0,258.0,509.0,3,36159.0,509.0,3.15012,1487,744.0,493.0,994.0,2,36159.0,994.0,1562,781.0,547.0,1016.0,2,36137.0,1016.0,0,,,0,,,0,36137.0,37153.0,62.01,48.42,2.0,1.0,5,生,Character,,509.0,767.0,767.0,0.0,1261.0,767.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,生,,,47969,379640,,0,,,,0,,,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,3.0,1.0,5,生,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,物,,,47969,379640,,1283,642.0,522.0,761.0,2,37168.0,522.0,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",3.12103,1283,642.0,522.0,761.0,2,37168.0,522.0,3.12103,1283,642.0,522.0,761.0,2,37168.0,522.0,1314,657.0,537.0,777.0,2,37153.0,537.0,0,,,0,,,0,37153.0,37690.0,48.42,92.73,4.0,1.0,5,物,Character,,522.0,522.0,522.0,0.0,1283.0,522.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,に,,,47969,379640,,0,,,,0,,,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,5.0,1.0,5,に,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,は,,,47969,379640,,373,373.0,373.0,373.0,1,37941.0,373.0,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",3.15969,373,373.0,373.0,373.0,1,37941.0,373.0,3.15969,373,373.0,373.0,373.0,1,37941.0,373.0,392,392.0,392.0,392.0,1,37923.0,392.0,0,,,0,,,0,37923.0,38315.0,48.81,43.41,6.0,1.0,5,は,Character,,0.0,0.0,0.0,,373.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,、,,,47969,379640,,0,,,,0,,,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,7.0,1.0,5,、,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,動,,,47969,379640,,138,138.0,138.0,138.0,1,39117.0,138.0,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",3.08728,138,138.0,138.0,138.0,1,39117.0,138.0,3.08728,138,138.0,138.0,138.0,1,39117.0,138.0,164,164.0,164.0,164.0,1,39091.0,164.0,0,,,0,,,0,39091.0,,47.02,,8.0,1.0,5,動,Character,,0.0,0.0,0.0,,138.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,物,,,47969,379640,,204,204.0,204.0,204.0,1,37719.0,204.0,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",3.09668,204,204.0,204.0,204.0,1,37719.0,204.0,3.09668,204,204.0,204.0,204.0,1,37719.0,204.0,232,232.0,232.0,232.0,1,37690.0,232.0,0,,,0,,,0,37690.0,37923.0,92.73,48.81,9.0,1.0,5,物,Character,,204.0,204.0,204.0,1.0,204.0,1477.0,1272.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,に,,,47969,379640,,0,,,,0,,,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,10.0,1.0,5,に,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,関,,,47969,379640,,0,,,,0,,,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,11.0,1.0,5,関,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,係,,,47969,379640,,202,202.0,202.0,202.0,1,39676.0,202.0,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",3.2129,202,202.0,202.0,202.0,1,39676.0,202.0,3.2129,202,202.0,202.0,202.0,1,39676.0,202.0,217,217.0,217.0,217.0,1,39660.0,217.0,0,,,0,,,0,,39878.0,,74.31,12.0,1.0,5,係,Character,,202.0,202.0,202.0,0.0,202.0,202.0,0.0
Recording1,D5Y3UA,Version1,TOI_Text1,1,文章10_1,,SV_Text_画面1,す,,,47969,379640,,0,,,,0,,,"また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類","また、微小な多細胞生物、すなわち微小動物相、一部の真菌類、一部の藻類も存在する。,類",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,13.0,1.0,5,す,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
