Recording,Participant,Timeline,TOI,Interval,Media,SV_rest,SV_Text,AOI,AOI_rest,AOI_sentence,Duration_of_interval,Start_of_interval,Last_key_press,Total_duration_of_fixations,Average_duration_of_fixations,Minimum_duration_of_fixations,Maximum_duration_of_fixations,Number_of_fixations,Time_to_first_fixation,Duration_of_first_fixation,Last_AOI_viewed,AOI_at_interval_end,Average_pupil_diameter,Total_duration_of_whole_fixations,Average_duration_of_whole_fixations,Minimum_duration_of_whole_fixations,Maximum_duration_of_whole_fixations,Number_of_whole_fixations,Time_to_first_whole_fixation,Duration_of_first_whole_fixation,Average_whole-fixation_pupil_diameter,Total_duration_of_Visit,Average_duration_of_Visit,Minimum_duration_of_Visit,Maximum_duration_of_Visit,Number_of_Visits,Time_to_first_Visit,Duration_of_first_Visit,Total_duration_of_Glances,Average_duration_of_Glances,Minimum_duration_of_Glances,Maximum_duration_of_Glances,Number_of_Glances,Time_to_first_Glance,Duration_of_first_Glance,Number_of_mouse_clicks,Time_to_first_mouse_click,Time_from_first_fixation_to_mouse_click,Number_of_mouse_clicks_and_releases,Time_to_first_mouse_click_and_release,Time_from_first_fixation_to_mouse_click_and_release,Number_of_saccades_in_AOI,Time_to_entry_saccade,Time_to_exit_saccade,Peak_velocity_of_entry_saccade,Peak_velocity_of_exit_saccade,Character_index,Word_index,Sentence_index,AOI_string,Text_unit_type,Number_of_units,First-pass_first_fixation_duration,First-pass_duration,Selective_regression-path_duration,First-pass_regression,Total_duration_of_fixations.1,Regression-path_duration,Re-reading_duration
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,最,,,52032,372143,Space,77,77,77,77,1,15786,77,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.37214,77,77,77,77,1,15786,77,2.37214,77,77,77,77,1,15786,77,103,103,103,103,1,15759,103,0,,,0,,,0,15759,15862,109.32,371.15,78,1,3,最,Character,,0,0,0,,77,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,適,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,79,1,3,適,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,だ,,,52032,372143,Space,183,183,183,183,1,15377,183,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.36148,183,183,183,183,1,15377,183,2.36148,183,183,183,183,1,15377,183,202,202,202,202,1,15358,202,0,,,0,,,0,15358,15561,66.86,92.17,80,1,3,だ,Character,,0,0,0,,183,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,と,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,81,1,3,と,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,い,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,82,1,3,い,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,う,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,83,1,3,う,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,意,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,84,1,3,意,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,見,,,52032,372143,Space,174,174,174,174,1,15585,174,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.38018,174,174,174,174,1,15585,174,2.38018,174,174,174,174,1,15585,174,198,198,198,198,1,15561,198,0,,,0,,,0,15561,15759,92.17,109.32,85,1,3,見,Character,,0,0,0,,174,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,も,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,86,1,3,も,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,あ,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,87,1,3,あ,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,る,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,88,1,3,る,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,。,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,89,1,3,。,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,こ,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,1,1,4,こ,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,れ,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,2,1,4,れ,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,は,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,3,1,4,は,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,、,,,52032,372143,Space,154,154,154,154,1,17794,154,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.33974,154,154,154,154,1,17794,154,2.33974,154,154,154,154,1,17794,154,173,173,173,173,1,17775,173,0,,,0,,,0,,17948,,85.9,4,1,4,、,Character,,0,0,0,,154,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,梅,,,52032,372143,Space,227,227,227,227,1,43055,227,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.69537,227,227,227,227,1,43055,227,2.69537,227,227,227,227,1,43055,227,254,254,254,254,1,43028,254,0,,,0,,,0,43028,43282,168.37,40.81,5,1,4,梅,Character,,0,0,0,,227,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,雨,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,6,1,4,雨,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,前,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,7,1,4,前,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,線,,,52032,372143,Space,200,200,200,200,1,17969,200,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.36626,200,200,200,200,1,17969,200,2.36626,200,200,200,200,1,17969,200,221,221,221,221,1,17948,221,0,,,0,,,0,17948,18169,85.9,168.55,8,1,4,線,Character,,0,0,0,,200,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,を,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,9,1,4,を,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,押,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,10,1,4,押,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,し,,,52032,372143,Space,137,137,137,137,1,13108,137,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.49168,137,137,137,137,1,13108,137,2.49168,137,137,137,137,1,13108,137,153,153,153,153,1,13091,153,0,,,0,,,0,,13245,,41.58,11,1,4,し,Character,,0,0,0,,137,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,上,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,12,1,4,上,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,げ,,,52032,372143,Space,155,155,155,155,1,42873,155,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.68195,155,155,155,155,1,42873,155,2.68195,155,155,155,155,1,42873,155,195,195,195,195,1,42833,195,0,,,0,,,0,42833,43028,183.55,168.37,13,1,4,げ,Character,,0,0,0,,155,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,た,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,14,1,4,た,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,小,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,15,1,4,小,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,笠,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,16,1,4,笠,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,原,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,17,1,4,原,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,高,,,52032,372143,Space,330,330,330,330,1,18208,330,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.17653,330,330,330,330,1,18208,330,2.17653,330,330,330,330,1,18208,330,369,369,369,369,1,18169,369,0,,,0,,,0,18169,18538,168.55,112.27,18,1,4,高,Character,,0,0,0,,330,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,気,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,19,1,4,気,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,圧,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,20,1,4,圧,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,の,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,21,1,4,の,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,強,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,22,1,4,強,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,い,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,23,1,4,い,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,状,,,52032,372143,Space,215,215,215,215,1,18564,215,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.14369,215,215,215,215,1,18564,215,2.14369,215,215,215,215,1,18564,215,241,241,241,241,1,18538,241,0,,,0,,,0,18538,18779,112.27,140.33,24,1,4,状,Character,,0,0,0,,215,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,態,,,52032,372143,Space,194,194,194,194,1,42639,194,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.70844,194,194,194,194,1,42639,194,2.70844,194,194,194,194,1,42639,194,242,242,242,242,1,42590,242,0,,,0,,,0,42590,42833,331.25,183.55,25,1,4,態,Character,,0,0,0,,194,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,が,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,26,1,4,が,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,、,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,27,1,4,、,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,小,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,28,1,4,小,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,笠,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,29,1,4,笠,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,原,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,30,1,4,原,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,高,,,52032,372143,Space,195,195,195,195,1,18805,195,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.21131,195,195,195,195,1,18805,195,2.21131,195,195,195,195,1,18805,195,221,221,221,221,1,18779,221,0,,,0,,,0,18779,19000,140.33,107.49,31,1,4,高,Character,,0,0,0,,195,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,気,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,32,1,4,気,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,圧,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,33,1,4,圧,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,の,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,34,1,4,の,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,活,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,35,1,4,活,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,動,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,36,1,4,動,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,の,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,37,1,4,の,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,強,,,52032,372143,Space,161,161,161,161,1,19040,161,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.24908,161,161,161,161,1,19040,161,2.24908,161,161,161,161,1,19040,161,201,201,201,201,1,19000,201,0,,,0,,,0,19000,19201,107.49,31.97,38,1,4,強,Character,,0,0,0,,161,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,弱,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,39,1,4,弱,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,の,,,52032,372143,Space,151,151,151,151,1,19202,151,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.24443,151,151,151,151,1,19202,151,2.24443,151,151,151,151,1,19202,151,152,152,152,152,1,19201,152,0,,,0,,,0,19201,19353,31.97,71.9,40,1,4,の,Character,,0,0,0,,151,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,周,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,41,1,4,周,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,期,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,42,1,4,期,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,、,,,52032,372143,Space,161,161,161,161,1,19373,161,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.26423,161,161,161,161,1,19373,161,2.26423,161,161,161,161,1,19373,161,181,181,181,181,1,19353,181,0,,,0,,,0,19353,19534,71.9,74.3,43,1,4,、,Character,,0,0,0,,161,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,つ,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,44,1,4,つ,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,ま,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,45,1,4,ま,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,り,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,46,1,4,り,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,1,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,47,1,4,1,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,0,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,48,1,4,0,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,日,,,52032,372143,Space,195,195,195,195,1,19560,195,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.32086,195,195,195,195,1,19560,195,2.32086,195,195,195,195,1,19560,195,221,221,221,221,1,19534,221,0,,,0,,,0,19534,19755,74.3,66.01,49,1,4,日,Character,,0,0,0,,195,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,く,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,50,1,4,く,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,ら,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,51,1,4,ら,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,い,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,52,1,4,い,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,続,,,52032,372143,Space,188,188,188,188,1,19774,188,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.3636,188,188,188,188,1,19774,188,2.3636,188,188,188,188,1,19774,188,207,207,207,207,1,19755,207,0,,,0,,,0,19755,19962,66.01,60.4,53,1,4,続,Character,,0,0,0,,188,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,く,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,54,1,4,く,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,た,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,55,1,4,た,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,め,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,56,1,4,め,Character,,0,0,0,,0,0,0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,で,,,52032,372143,Space,70,70,70,70,1,19982,70,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.37171,70,70,70,70,1,19982,70,2.37171,70,70,70,70,1,19982,70,90,90,90,90,1,19962,90,0,,,0,,,0,19962,20052,60.4,447.95,57,1,4,で,Character,,0,0,0,,70,0,0
