Recording,Participant,Timeline,TOI,Interval,Media,SV_rest,SV_Text,AOI,AOI_rest,AOI_sentence,Duration_of_interval,Start_of_interval,Last_key_press,Total_duration_of_fixations,Average_duration_of_fixations,Minimum_duration_of_fixations,Maximum_duration_of_fixations,Number_of_fixations,Time_to_first_fixation,Duration_of_first_fixation,Last_AOI_viewed,AOI_at_interval_end,Average_pupil_diameter,Total_duration_of_whole_fixations,Average_duration_of_whole_fixations,Minimum_duration_of_whole_fixations,Maximum_duration_of_whole_fixations,Number_of_whole_fixations,Time_to_first_whole_fixation,Duration_of_first_whole_fixation,Average_whole-fixation_pupil_diameter,Total_duration_of_Visit,Average_duration_of_Visit,Minimum_duration_of_Visit,Maximum_duration_of_Visit,Number_of_Visits,Time_to_first_Visit,Duration_of_first_Visit,Total_duration_of_Glances,Average_duration_of_Glances,Minimum_duration_of_Glances,Maximum_duration_of_Glances,Number_of_Glances,Time_to_first_Glance,Duration_of_first_Glance,Number_of_mouse_clicks,Time_to_first_mouse_click,Time_from_first_fixation_to_mouse_click,Number_of_mouse_clicks_and_releases,Time_to_first_mouse_click_and_release,Time_from_first_fixation_to_mouse_click_and_release,Number_of_saccades_in_AOI,Time_to_entry_saccade,Time_to_exit_saccade,Peak_velocity_of_entry_saccade,Peak_velocity_of_exit_saccade,Character_index,Word_index,Sentence_index,AOI_string,Text_unit_type,Number_of_units,First-pass_first_fixation_duration,First-pass_duration,Selective_regression-path_duration,First-pass_regression,Total_duration_of_fixations.1,Regression-path_duration,Re-reading_duration
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,て,,,52032,372143,Space,642,642.0,642.0,642.0,1,43293.0,642.0,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.72228,642,642.0,642.0,642.0,1,43293.0,642.0,2.72228,642,642.0,642.0,642.0,1,43293.0,642.0,653,653.0,653.0,653.0,1,43282.0,653.0,0,,,0,,,0,43282.0,43935.0,40.81,305.54,10.0,1.0,5,て,Character,,0.0,0.0,0.0,,642.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,く,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,11.0,1.0,5,く,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,る,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,12.0,1.0,5,る,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,小,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,13.0,1.0,5,小,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,笠,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,14.0,1.0,5,笠,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,原,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,15.0,1.0,5,原,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,高,,,52032,372143,Space,207,207.0,207.0,207.0,1,20731.0,207.0,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.4663,207,207.0,207.0,207.0,1,20731.0,207.0,2.4663,207,207.0,207.0,207.0,1,20731.0,207.0,237,237.0,237.0,237.0,1,20701.0,237.0,0,,,0,,,0,20701.0,20938.0,150.95,117.8,16.0,1.0,5,高,Character,,0.0,0.0,0.0,,207.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,気,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,17.0,1.0,5,気,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,圧,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,18.0,1.0,5,圧,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,か,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,19.0,1.0,5,か,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,ら,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,20.0,1.0,5,ら,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,暖,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,21.0,1.0,5,暖,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,か,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,22.0,1.0,5,か,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,く,,,52032,372143,Space,166,166.0,166.0,166.0,1,20965.0,166.0,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.43602,166,166.0,166.0,166.0,1,20965.0,166.0,2.43602,166,166.0,166.0,166.0,1,20965.0,166.0,192,192.0,192.0,192.0,1,20938.0,192.0,0,,,0,,,0,20938.0,21131.0,117.8,96.66,23.0,1.0,5,く,Character,,0.0,0.0,0.0,,166.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,湿,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,24.0,1.0,5,湿,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,っ,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,25.0,1.0,5,っ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,た,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,26.0,1.0,5,た,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,空,,,52032,372143,Space,157,157.0,157.0,157.0,1,21153.0,157.0,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.40568,157,157.0,157.0,157.0,1,21153.0,157.0,2.40568,157,157.0,157.0,157.0,1,21153.0,157.0,179,179.0,179.0,179.0,1,21131.0,179.0,0,,,0,,,0,21131.0,21310.0,96.66,130.31,27.0,1.0,5,空,Character,,0.0,0.0,0.0,,157.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,気,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,28.0,1.0,5,気,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,が,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,29.0,1.0,5,が,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,日,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,30.0,1.0,5,日,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,本,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,31.0,1.0,5,本,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,列,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,32.0,1.0,5,列,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,島,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,33.0,1.0,5,島,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,に,,,52032,372143,Space,226,226.0,226.0,226.0,1,21337.0,226.0,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.38112,226,226.0,226.0,226.0,1,21337.0,226.0,2.38112,226,226.0,226.0,226.0,1,21337.0,226.0,253,253.0,253.0,253.0,1,21310.0,253.0,0,,,0,,,0,21310.0,21563.0,130.31,153.21,34.0,1.0,5,に,Character,,0.0,0.0,0.0,,226.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,入,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,35.0,1.0,5,入,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,り,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,36.0,1.0,5,り,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,、,,,52032,372143,Space,241,241.0,241.0,241.0,1,43990.0,241.0,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.72281,241,241.0,241.0,241.0,1,43990.0,241.0,2.72281,241,241.0,241.0,241.0,1,43990.0,241.0,295,295.0,295.0,295.0,1,43935.0,295.0,0,,,0,,,0,43935.0,44230.0,305.54,176.41,37.0,1.0,5,、,Character,,0.0,0.0,0.0,,241.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,気,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,38.0,1.0,5,気,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,圧,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,39.0,1.0,5,圧,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,の,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,40.0,1.0,5,の,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,差,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,41.0,1.0,5,差,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,が,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,42.0,1.0,5,が,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,小,,,52032,372143,Space,222,222.0,222.0,222.0,1,21592.0,222.0,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.33614,222,222.0,222.0,222.0,1,21592.0,222.0,2.33614,222,222.0,222.0,222.0,1,21592.0,222.0,252,252.0,252.0,252.0,1,21563.0,252.0,0,,,0,,,0,21563.0,21815.0,153.21,213.82,43.0,1.0,5,小,Character,,0.0,0.0,0.0,,222.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,さ,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,44.0,1.0,5,さ,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,く,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,45.0,1.0,5,く,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,、,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,46.0,1.0,5,、,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,等,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,47.0,1.0,5,等,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,圧,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,48.0,1.0,5,圧,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,線,,,52032,372143,Space,202,202.0,202.0,202.0,1,44268.0,202.0,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.71886,202,202.0,202.0,202.0,1,44268.0,202.0,2.71886,202,202.0,202.0,202.0,1,44268.0,202.0,240,240.0,240.0,240.0,1,44230.0,240.0,0,,,0,,,0,44230.0,44470.0,176.41,147.49,49.0,1.0,5,線,Character,,0.0,0.0,0.0,,202.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,の,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,50.0,1.0,5,の,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,間,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,51.0,1.0,5,間,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,隔,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,52.0,1.0,5,隔,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,が,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,53.0,1.0,5,が,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,広,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,54.0,1.0,5,広,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,い,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,55.0,1.0,5,い,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,た,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,56.0,1.0,5,た,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,め,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,57.0,1.0,5,め,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,に,,,52032,372143,Space,174,174.0,174.0,174.0,1,21856.0,174.0,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.34478,174,174.0,174.0,174.0,1,21856.0,174.0,2.34478,174,174.0,174.0,174.0,1,21856.0,174.0,216,216.0,216.0,216.0,1,21815.0,216.0,0,,,0,,,0,21815.0,22031.0,213.82,148.93,58.0,1.0,5,に,Character,,0.0,0.0,0.0,,174.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,風,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,59.0,1.0,5,風,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,も,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,60.0,1.0,5,も,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,弱,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,61.0,1.0,5,弱,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,い,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,62.0,1.0,5,い,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,の,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,63.0,1.0,5,の,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,で,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,64.0,1.0,5,で,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,非,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,65.0,1.0,5,非,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,常,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,66.0,1.0,5,常,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,に,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,67.0,1.0,5,に,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,蒸,,,52032,372143,Space,132,132.0,132.0,132.0,1,22068.0,132.0,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.35461,132,132.0,132.0,132.0,1,22068.0,132.0,2.35461,132,132.0,132.0,132.0,1,22068.0,132.0,169,169.0,169.0,169.0,1,22031.0,169.0,0,,,0,,,0,22031.0,22200.0,148.93,87.95,68.0,1.0,5,蒸,Character,,0.0,0.0,0.0,,132.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,し,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,69.0,1.0,5,し,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,暑,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,70.0,1.0,5,暑,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,く,,,52032,372143,Space,0,,,,0,,,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,71.0,1.0,5,く,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,Text (1),,SV_Text1,な,,,52032,372143,Space,378,378.0,378.0,378.0,1,22222.0,378.0,"大暑（7月23日頃）の頃には日本の大部分は梅雨明けし、本格的な夏の暑さを迎える。,梅",,2.37666,378,378.0,378.0,378.0,1,22222.0,378.0,2.37666,378,378.0,378.0,378.0,1,22222.0,378.0,401,401.0,401.0,401.0,1,22200.0,401.0,0,,,0,,,0,22200.0,,87.95,,72.0,1.0,5,な,Character,,0.0,0.0,0.0,,378.0,0.0,0.0
