Recording,Participant,Timeline,TOI,Interval,Media,SV_rest,SV_Text,AOI,AOI_rest,AOI_sentence,Duration_of_interval,Start_of_interval,Last_key_press,Total_duration_of_fixations,Average_duration_of_fixations,Minimum_duration_of_fixations,Maximum_duration_of_fixations,Number_of_fixations,Time_to_first_fixation,Duration_of_first_fixation,Last_AOI_viewed,AOI_at_interval_end,Average_pupil_diameter,Total_duration_of_whole_fixations,Average_duration_of_whole_fixations,Minimum_duration_of_whole_fixations,Maximum_duration_of_whole_fixations,Number_of_whole_fixations,Time_to_first_whole_fixation,Duration_of_first_whole_fixation,Average_whole-fixation_pupil_diameter,Total_duration_of_Visit,Average_duration_of_Visit,Minimum_duration_of_Visit,Maximum_duration_of_Visit,Number_of_Visits,Time_to_first_Visit,Duration_of_first_Visit,Total_duration_of_Glances,Average_duration_of_Glances,Minimum_duration_of_Glances,Maximum_duration_of_Glances,Number_of_Glances,Time_to_first_Glance,Duration_of_first_Glance,Number_of_mouse_clicks,Time_to_first_mouse_click,Time_from_first_fixation_to_mouse_click,Number_of_mouse_clicks_and_releases,Time_to_first_mouse_click_and_release,Time_from_first_fixation_to_mouse_click_and_release,Number_of_saccades_in_AOI,Time_to_entry_saccade,Time_to_exit_saccade,Peak_velocity_of_entry_saccade,Peak_velocity_of_exit_saccade,Character_index,Word_index,Sentence_index,AOI_string,Text_unit_type,Number_of_units,First-pass_first_fixation_duration,First-pass_duration,Selective_regression-path_duration,First-pass_regression,Total_duration_of_fixations.1,Regression-path_duration,Re-reading_duration
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,報,,,175112,373387,,378,189.0,172.0,207.0,2,84688.0,172.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.39168,378,189.0,172.0,207.0,2,84688.0,172.0,2.39168,378,189.0,172.0,207.0,2,84688.0,172.0,420,210.0,197.0,223.0,2,84663.0,197.0,0,,,0,,,0,84663.0,84860.0,119.03,41.19,4.0,1.0,2,報,Character,,0.0,0.0,0.0,,378.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,れ,,,175112,373387,,87,87.0,87.0,87.0,1,7471.0,87.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.45389,87,87.0,87.0,87.0,1,7471.0,87.0,2.45389,87,87.0,87.0,87.0,1,7471.0,87.0,107,107.0,107.0,107.0,1,7450.0,107.0,0,,,0,,,0,7450.0,7557.0,79.53,53.72,4.0,1.0,2,れ,Character,,0.0,0.0,0.0,,87.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,要,,,175112,373387,,823,823.0,823.0,823.0,1,138176.0,823.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.41746,823,823.0,823.0,823.0,1,138176.0,823.0,2.41746,823,823.0,823.0,823.0,1,138176.0,823.0,829,829.0,829.0,829.0,1,138170.0,829.0,0,,,0,,,0,,139000.0,,91.12,4.0,1.0,2,要,Character,,0.0,0.0,0.0,,823.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,る,,,175112,373387,,529,176.0,159.0,193.0,3,6683.0,159.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.40502,529,176.0,159.0,193.0,3,6683.0,159.0,2.40502,529,176.0,159.0,193.0,3,6683.0,159.0,662,221.0,213.0,233.0,3,6609.0,233.0,0,,,0,,,0,6609.0,6842.0,390.51,70.91,5.0,1.0,2,る,Character,,0.0,0.0,0.0,,529.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,知,,,175112,373387,,0,,,,0,,,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,5.0,1.0,2,知,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,約,,,175112,373387,,0,,,,0,,,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,5.0,1.0,2,約,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,要,,,175112,373387,,180,180.0,180.0,180.0,1,11467.0,180.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.49762,180,180.0,180.0,180.0,1,11467.0,180.0,2.49762,180,180.0,180.0,180.0,1,11467.0,180.0,201,201.0,201.0,201.0,1,11447.0,201.0,0,,,0,,,0,11447.0,11647.0,76.69,54.6,6.0,1.0,2,要,Character,,0.0,0.0,0.0,,180.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,的,,,175112,373387,,817,272.0,192.0,423.0,3,84870.0,423.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.41599,817,272.0,192.0,423.0,3,84870.0,423.0,2.41599,817,272.0,192.0,423.0,3,84870.0,423.0,894,298.0,218.0,433.0,3,84860.0,433.0,0,,,0,,,0,84860.0,85293.0,41.19,36.63,6.0,1.0,2,的,Character,,0.0,0.0,0.0,,817.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,は,,,175112,373387,,0,,,,0,,,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,6.0,1.0,2,は,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,約,,,175112,373387,,479,240.0,221.0,258.0,2,7229.0,221.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.48648,479,240.0,221.0,258.0,2,7229.0,221.0,2.48648,479,240.0,221.0,258.0,2,7229.0,221.0,511,255.0,231.0,280.0,2,7219.0,231.0,0,,,0,,,0,7219.0,7450.0,39.42,79.53,7.0,1.0,2,約,Character,,0.0,0.0,0.0,,479.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,、,,,175112,373387,,0,,,,0,,,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,7.0,1.0,2,、,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,要,,,175112,373387,,0,,,,0,,,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,7.0,1.0,2,要,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,約,,,175112,373387,,507,507.0,507.0,507.0,1,85303.0,507.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.4587,507,507.0,507.0,507.0,1,85303.0,507.0,2.4587,507,507.0,507.0,507.0,1,85303.0,507.0,516,516.0,516.0,516.0,1,85293.0,516.0,0,,,0,,,0,85293.0,85809.0,36.63,106.05,8.0,1.0,2,約,Character,,0.0,0.0,0.0,,507.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,は,,,175112,373387,,251,251.0,251.0,251.0,1,11663.0,251.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.49283,251,251.0,251.0,251.0,1,11663.0,251.0,2.49283,251,251.0,251.0,251.0,1,11663.0,251.0,267,267.0,267.0,267.0,1,11647.0,267.0,0,,,0,,,0,11647.0,11914.0,54.6,94.08,8.0,1.0,2,は,Character,,0.0,0.0,0.0,,251.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,要,,,175112,373387,,175,175.0,175.0,175.0,1,166209.0,175.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.3526,175,175.0,175.0,175.0,1,166209.0,175.0,2.3526,175,175.0,175.0,175.0,1,166209.0,175.0,203,203.0,203.0,203.0,1,166181.0,203.0,0,,,0,,,0,166181.0,166384.0,99.71,118.02,8.0,1.0,2,要,Character,,0.0,0.0,0.0,,175.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,は,,,175112,373387,,322,161.0,132.0,190.0,2,84532.0,132.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.43201,322,161.0,132.0,190.0,2,84532.0,132.0,2.43201,322,161.0,132.0,190.0,2,84532.0,132.0,428,214.0,193.0,235.0,2,84471.0,193.0,0,,,0,,,0,84471.0,84663.0,416.94,119.03,9.0,1.0,2,は,Character,,0.0,0.0,0.0,,322.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,、,,,175112,373387,,151,151.0,151.0,151.0,1,8453.0,151.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.57578,151,151.0,151.0,151.0,1,8453.0,151.0,2.57578,151,151.0,151.0,151.0,1,8453.0,151.0,175,175.0,175.0,175.0,1,8429.0,175.0,0,,,0,,,0,,8604.0,,101.42,9.0,1.0,2,、,Character,,0.0,0.0,0.0,,151.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,約,,,175112,373387,,220,220.0,220.0,220.0,1,139023.0,220.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.35176,220,220.0,220.0,220.0,1,139023.0,220.0,2.35176,220,220.0,220.0,220.0,1,139023.0,220.0,243,243.0,243.0,243.0,1,139000.0,243.0,0,,,0,,,0,139000.0,139243.0,91.12,36.87,9.0,1.0,2,約,Character,,0.0,0.0,0.0,,220.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,要,,,175112,373387,,0,,,,0,,,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,10.0,1.0,2,要,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,の,,,175112,373387,,137,137.0,137.0,137.0,1,139638.0,137.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.44122,137,137.0,137.0,137.0,1,139638.0,137.0,2.44122,137,137.0,137.0,137.0,1,139638.0,137.0,157,157.0,157.0,157.0,1,139619.0,157.0,0,,,0,,,0,139619.0,139775.0,73.39,98.09,10.0,1.0,2,の,Character,,0.0,0.0,0.0,,137.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,、,,,175112,373387,,0,,,,0,,,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,10.0,1.0,2,、,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,約,,,175112,373387,,210,210.0,210.0,210.0,1,12109.0,210.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.48566,210,210.0,210.0,210.0,1,12109.0,210.0,2.48566,210,210.0,210.0,210.0,1,12109.0,210.0,223,223.0,223.0,223.0,1,12096.0,223.0,0,,,0,,,0,12096.0,,49.72,,11.0,1.0,2,約,Character,,0.0,0.0,0.0,,210.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,対,,,175112,373387,,159,159.0,159.0,159.0,1,139252.0,159.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.37942,159,159.0,159.0,159.0,1,139252.0,159.0,2.37942,159,159.0,159.0,159.0,1,139252.0,159.0,168,168.0,168.0,168.0,1,139243.0,168.0,0,,,0,,,0,139243.0,139411.0,36.87,33.94,11.0,1.0,2,対,Character,,0.0,0.0,0.0,,159.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,要,,,175112,373387,,0,,,,0,,,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,11.0,1.0,2,要,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,象,,,175112,373387,,201,201.0,201.0,201.0,1,139418.0,201.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.40464,201,201.0,201.0,201.0,1,139418.0,201.0,2.40464,201,201.0,201.0,201.0,1,139418.0,201.0,207,207.0,207.0,207.0,1,139411.0,207.0,0,,,0,,,0,139411.0,139619.0,33.94,73.39,12.0,1.0,2,象,Character,,0.0,0.0,0.0,,201.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,の,,,175112,373387,,531,265.0,160.0,371.0,2,11936.0,160.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.49127,531,265.0,160.0,371.0,2,11936.0,160.0,2.49127,531,265.0,160.0,371.0,2,11936.0,160.0,571,285.0,182.0,389.0,2,11914.0,182.0,0,,,0,,,0,11914.0,12096.0,94.08,49.72,12.0,1.0,2,の,Character,,0.0,0.0,0.0,,531.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,約,,,175112,373387,,496,496.0,496.0,496.0,1,85833.0,496.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.49297,496,496.0,496.0,496.0,1,85833.0,496.0,2.49297,496,496.0,496.0,496.0,1,85833.0,496.0,520,520.0,520.0,520.0,1,85809.0,520.0,0,,,0,,,0,85809.0,86329.0,106.05,36.58,12.0,1.0,2,約,Character,,0.0,0.0,0.0,,496.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,と,,,175112,373387,,192,192.0,192.0,192.0,1,166408.0,192.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.38971,192,192.0,192.0,192.0,1,166408.0,192.0,2.38971,192,192.0,192.0,192.0,1,166408.0,192.0,215,215.0,215.0,215.0,1,166384.0,215.0,0,,,0,,,0,166384.0,166599.0,118.02,120.49,13.0,1.0,2,と,Character,,0.0,0.0,0.0,,192.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,対,,,175112,373387,,351,175.0,153.0,198.0,2,8625.0,198.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.50815,351,175.0,153.0,198.0,2,8625.0,198.0,2.50815,351,175.0,153.0,198.0,2,8625.0,198.0,388,194.0,170.0,218.0,2,8604.0,218.0,0,,,0,,,0,8604.0,13837.0,101.42,54.0,13.0,1.0,2,対,Character,,0.0,0.0,0.0,,351.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,そ,,,175112,373387,,170,170.0,170.0,170.0,1,86338.0,170.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.47974,170,170.0,170.0,170.0,1,86338.0,170.0,2.47974,170,170.0,170.0,170.0,1,86338.0,170.0,179,179.0,179.0,179.0,1,86329.0,179.0,0,,,0,,,0,86329.0,86508.0,36.58,58.89,13.0,1.0,2,そ,Character,,0.0,0.0,0.0,,170.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,象,,,175112,373387,,768,768.0,768.0,768.0,1,12899.0,768.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.31464,768,768.0,768.0,768.0,1,12899.0,768.0,2.31464,768,768.0,768.0,768.0,1,12899.0,768.0,782,782.0,782.0,782.0,1,12885.0,782.0,0,,,0,,,0,12885.0,13667.0,52.23,49.12,14.0,1.0,2,象,Character,,0.0,0.0,0.0,,768.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,な,,,175112,373387,,0,,,,0,,,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,14.0,1.0,2,な,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,の,,,175112,373387,,528,264.0,250.0,278.0,2,86723.0,250.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.48348,528,264.0,250.0,278.0,2,86723.0,250.0,2.48348,528,264.0,250.0,278.0,2,86723.0,250.0,568,284.0,268.0,301.0,2,86705.0,268.0,0,,,0,,,0,86705.0,86973.0,53.28,75.47,14.0,1.0,2,の,Character,,0.0,0.0,0.0,,528.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,る,,,175112,373387,,202,202.0,202.0,202.0,1,139799.0,202.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.45527,202,202.0,202.0,202.0,1,139799.0,202.0,2.45527,202,202.0,202.0,202.0,1,139799.0,202.0,226,226.0,226.0,226.0,1,139775.0,226.0,0,,,0,,,0,139775.0,140001.0,98.09,84.36,15.0,1.0,2,る,Character,,0.0,0.0,0.0,,202.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,と,,,175112,373387,,369,369.0,369.0,369.0,1,13852.0,369.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.43915,369,369.0,369.0,369.0,1,13852.0,369.0,2.43915,369,369.0,369.0,369.0,1,13852.0,369.0,384,384.0,384.0,384.0,1,13837.0,384.0,0,,,0,,,0,13837.0,14222.0,54.0,83.11,15.0,1.0,2,と,Character,,0.0,0.0,0.0,,369.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,も,,,175112,373387,,621,621.0,621.0,621.0,1,90030.0,621.0,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",2.39201,621,621.0,621.0,621.0,1,90030.0,621.0,2.39201,621,621.0,621.0,621.0,1,90030.0,621.0,642,642.0,642.0,642.0,1,90008.0,642.0,0,,,0,,,0,90008.0,90651.0,83.68,81.12,15.0,1.0,2,も,Character,,0.0,0.0,0.0,,621.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,文,,,175112,373387,,0,,,,0,,,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,16.0,1.0,2,文,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
Recording1,テスト用,Version1,TOI_Text1,1,"文章6_1,文章6_2,文章6_3",,SV_Text_画面1,な,,,175112,373387,,0,,,,0,,,"抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位","抽出的要約は、要約の対象となる文書に含まれる単語や句、文といった単位をうまく抽出し、それらを組み合わせることで要約を作成する。,位",,0,,,,0,,,,0,,,,0,,,0,,,,0,,,0,,,0,,,0,,,,,16.0,1.0,2,な,Character,,0.0,0.0,0.0,,0.0,0.0,0.0
