Actual,Predicted,Error
-0.71512076,-0.42260547328951914,-0.2925152867104809
1.432596355,0.3470285995197865,1.0855677554802137
-0.668541793,-0.5802058999142222,-0.08833589308577783
-0.674398213,-0.2705392230241892,-0.4038589899758108
-0.761699727,0.25059594005527697,-1.012295667055277
-0.947924797,-0.35053546567545757,-0.5973893313245424
-1.000314785,0.03157974488977924,-1.0318945298897793
-0.901391229,-0.6556447680576961,-0.2457464609423039
-0.191266279,-0.4154829883004587,0.2242167093004587
-0.883912766,-0.46410500005293154,-0.4198077659470685
-0.878101745,-0.5897368873499564,-0.2883648576500436
-0.959592238,-0.5325061287509978,-0.42708610924900225
-0.819900736,-0.27794397178017993,-0.5419567642198201
-0.831522778,-0.20100228918363336,-0.6305204888163666
0.076449283,0.49681500538872714,-0.42036572238872716
0.099738767,-0.4309950517672084,0.5307338187672084
1.671211412,1.2511873340966668,0.42002407790333307
1.717790379,1.2021553447898197,0.5156350342101803
1.007710828,-0.46408704204712214,1.4717978700471221
-0.831522778,-0.6365928572670365,-0.19492992073296345
0.064827241,-0.45249575557125377,0.5173229965712538
-0.90720225,-0.4872893220540119,-0.4199129279459881
-0.802422274,-0.38213447566208947,-0.4202877983379105
-0.767510748,-0.5474598598027414,-0.2200508881972586
-0.20293372,-0.486045842684247,0.283112122684247
1.822524957,-0.4505624281076157,2.2730873851076154
-0.761699727,-0.34165379355560677,-0.4200459334443932
-0.895534809,-0.6106899555671705,-0.2848448534328295
0.542057356,-0.591948033776888,1.134005389776888
-1.070137836,-0.6502149051128978,-0.4199229308871022
-0.703498718,-0.5396472185537696,-0.16385149944623034
0.69922732,-0.39827027455370745,1.0974975945537073
1.356916883,-0.6650537508131231,2.0219706338131234
-1.017793247,-0.6781839055899068,-0.33960934141009314
-0.767510748,-0.34737995667265587,-0.4201307913273441
-0.109821185,0.11766017403531145,-0.22748135903531147
-0.796611253,-0.6016536042930252,-0.19495764870697485
0.37912177,-0.29714264083836905,0.6762644108383691
-0.767510748,-0.34778191872390696,-0.419728829276093
2.113575401,2.0087362273787677,0.10483917362123218
1.156118862,0.7362777236822381,0.41984113831776193
1.65958937,1.8754644883967138,-0.2158751183967138
-0.010852231,0.1517743601558937,-0.1626265911558937
-0.982836323,-0.5624274483592633,-0.42040887464073673
0.454755843,-0.2844405263524683,0.7391963693524684
-0.750032286,-0.5617847587690491,-0.18824752723095095
1.857481881,1.7101940745835649,0.14728780641643513
-0.90720225,-0.5691002339116624,-0.33810201608833756
1.156118862,0.4518226385570092,0.7042962234429908
-0.005041209,0.33380328933009495,-0.33884449833009495
-0.005041209,0.4151431295145439,-0.4201843385145439
-0.982836323,-0.6733708433799283,-0.30946547962007176
-1.029415289,-0.7440526585846692,-0.2853626304153307
-1.000314785,-0.5800361018628768,-0.42027868313712324
-0.977025301,-0.5566383628339892,-0.4203869381660108
0.937842378,1.190628793890645,-0.252786415890645
-1.023604268,-0.6128121831724302,-0.4107920848275697
-1.029415289,-0.9753086559368429,-0.054106633063156995
-0.901391229,-0.5229896048865654,-0.3784016241134346
-0.872245325,-0.19510539457624362,-0.6771399304237563
-0.860623283,-0.4408583533378738,-0.4197649296621262
-0.924635313,-0.5132948649188894,-0.4113404480811106
-0.587051301,-0.1673145477517737,-0.41973675324822635
-0.825711757,-0.40542754493775135,-0.42028421206224864
-0.814044316,-0.6331600685243046,-0.18088424747569543
