Actual,Predicted,Error
-0.71512076,-0.7945510372446263,0.07943027724462626
1.432596355,-0.5353661632109454,1.9679625182109455
-0.668541793,-0.5683715950511778,-0.1001701979488222
-0.674398213,-0.10911538498720735,-0.5652828280127926
-0.761699727,0.013437202942438137,-0.7751369299424381
-0.947924797,-0.5619211613011326,-0.3860036356988674
-1.000314785,-0.5881132630510282,-0.41220152194897186
-0.901391229,-0.7940744255332941,-0.10731680346670591
-0.191266279,-0.5364342341878687,0.3451679551878687
-0.883912766,-0.7834672398234219,-0.10044552617657809
-0.878101745,-0.7392170880132438,-0.13888465698675623
-0.959592238,-0.6626848887708652,-0.29690734922913486
-0.819900736,-0.6043717176560046,-0.2155290183439954
-0.831522778,-0.7090850677500706,-0.12243771024992933
0.076449283,0.028157545478776358,0.04829173752122365
0.099738767,-0.6148733732800402,0.7146121402800403
1.671211412,0.7380220008950886,0.9331894111049113
1.717790379,0.6344312753850274,1.0833591036149726
1.007710828,-0.6889400703061861,1.696650898306186
-0.831522778,-0.7312507312605592,-0.10027204673944079
0.064827241,-0.703265813200677,0.7680930542006771
-0.90720225,-0.807213581926667,-0.09998866807333295
-0.802422274,-0.7020296124794321,-0.10039266152056792
-0.767510748,-0.7348822856218216,-0.0326284623781784
-0.20293372,-0.6894605427667029,0.4865268227667029
1.822524957,-0.643781532045004,2.466306489045004
-0.761699727,-0.6972756206352646,-0.06442410636473539
-0.895534809,-0.7957363007074396,-0.09979850829256043
0.542057356,-0.7454835952636178,1.287540951263618
-1.070137836,-0.8907812273750229,-0.17935660862497715
-0.703498718,-0.7653435235728678,0.06184480557286787
0.69922732,-0.6623826543425213,1.3616099743425214
1.356916883,-0.7799319611523523,2.136848844152352
-1.017793247,-0.8631744924612361,-0.15461875453876384
-0.767510748,-0.7233833750744196,-0.04412737292558033
-0.109821185,-0.20394433093047165,0.09412314593047165
-0.796611253,-0.8502433172213051,0.053632064221305065
0.37912177,-0.03321850398106033,0.4123402739810603
-0.767510748,-0.7536142771156495,-0.01389647088435042
2.113575401,1.5228459707345958,0.590729430265404
1.156118862,-0.37781393708694516,1.5339327990869451
1.65958937,1.5593490834139219,0.10024028658607809
-0.010852231,-0.060791898818521595,0.04993966781852159
-0.982836323,-0.7875870470956179,-0.19524927590438212
0.454755843,-0.5181482657120726,0.9729041087120727
-0.750032286,-0.7152271697618595,-0.03480511623814053
1.857481881,1.3178725740875192,0.5396093069124808
-0.90720225,-0.7764538189127987,-0.13074843108720124
1.156118862,-0.4398871231514842,1.5960059851514843
-0.005041209,0.015788739317134315,-0.020829948317134313
-0.005041209,0.09505149609350147,-0.10009270509350147
-0.982836323,-0.9454935003004046,-0.037342822699595435
-1.029415289,-0.7232689324338597,-0.3061463565661402
-1.000314785,-0.8656806656683218,-0.13463411933167824
-0.977025301,-0.8766260137425481,-0.10039928725745184
0.937842378,0.9899141795339401,-0.05207180153394009
-1.023604268,-0.8819938793909843,-0.14161038860901565
-1.029415289,-0.959363005531134,-0.07005228346886594
-0.901391229,-0.7868590324251423,-0.11453219657485769
-0.872245325,0.6058875227493635,-1.4781328477493636
-0.860623283,-0.7507966123198191,-0.10982667068018093
-0.924635313,-0.8235792242612237,-0.10105608873877636
-0.587051301,-0.9462394052809948,0.3591881042809948
-0.825711757,-0.7257000386900905,-0.10001171830990951
-0.814044316,-0.8483088839108854,0.03426456791088539
-0.942113776,-0.8031149127463084,-0.1389988632536916
-0.90720225,-0.8001728366094873,-0.10702941339051264
-0.866434304,-0.6510286563693659,-0.21540564763063408
-0.883912766,-0.8236857028360614,-0.060227063163938666
-0.895534809,-0.4659016842830151,-0.42963312471698495
0.483856347,0.38368773799143585,0.10016860900856417
1.630488865,1.6459975660794623,-0.01550870107946234
2.195065893,1.3062496823428285,0.8888162106571718
-0.441548778,0.3603292354220844,-0.8018780134220844
1.688689875,0.41395243446225594,1.274737440537744
1.327816379,1.2280333548964089,0.09978302410359108
-0.429926736,-0.13145065197454525,-0.2984760840254547
-0.523039271,-0.3295282605426893,-0.19351101045731073
-0.622008225,-0.5113546778123585,-0.11065354718764142
-0.528850292,-0.5491804373913711,0.020330145391371124
-0.552139775,-0.4962880315363691,-0.05585174346363092
-0.616151805,-0.4318884209091705,-0.18426338409082949
-0.598718742,-0.49858947452689645,-0.10012926747310352
-0.575429258,-0.5301830866205997,-0.045246171379400346
-0.45902724,-0.5074389179230381,0.04841167792303808
0.256863332,-0.5990960765130029,0.8559594085130029
-0.668541793,-0.5550616287688199,-0.11348016423118013
-0.627819246,-0.5768429560715447,-0.050976289928455376
-0.662730772,-0.7806062586399602,0.11787548663996028
-0.959592238,-0.8590862956224297,-0.10050594237757038
1.356916883,1.2570095847937146,0.09990729820628541
-0.592907721,-0.3168818691952125,-0.2760258518047875
-0.849001241,-0.582070673832148,-0.266930567167852
-0.814044316,-0.7775301573383584,-0.03651415866164165
-0.936302754,-0.6227255448344557,-0.3135772091655442
-0.878101745,-0.3582262906728398,-0.5198754543271602
-0.843144821,-0.6292041385413429,-0.21394068245865705
-0.726742803,-0.6809202010044946,-0.045822601995505474
-0.703498718,-0.7135750093247177,0.010076291324717768
0.460566864,-0.7070387574267316,1.1676056214267316
-0.773321769,-0.7074766767562275,-0.06584509224377255
-0.662730772,0.04861383138346931,-0.7113446033834693
-0.773321769,-0.7540594637960969,-0.01926230520390315
-0.674398213,-0.7025204717584748,0.02812225875847474
-0.656919751,-0.5452598466059413,-0.1116599043940587
-0.656919751,-0.5899132804262253,-0.06700647057377473
0.419844317,1.3792209223199077,-0.9593766053199076
-0.330957781,-0.5894741301214639,0.2585163491214639
0.4431338,0.5428185559018653,-0.09968475590186532
-0.348436243,-0.5480076989331748,0.19957145593317482
-0.493938766,-0.5940530071457144,0.10011424114571443
-0.738410244,-0.2730538688985993,-0.4653563751014007
-0.703498718,-0.6511673743536772,-0.05233134364632275
-0.755843307,-0.5575306103918012,-0.19831269660819884
-0.255323708,-0.6111930900341813,0.35586938203418134
-0.819900736,-0.7174739731051492,-0.10242676289485086
0.099738767,-0.7011954088666972,0.8009341758666972
-0.796611253,-0.7818881833767666,-0.014723069623233442
1.52570889,0.5785706016707101,0.9471382883292899
2.096096939,-0.4047830314121465,2.5008799704121465
-0.668541793,-0.1977408537806224,-0.47080093921937766
-0.150543732,-0.5996093853529341,0.449065653352934
-0.197122699,-0.8610663315610332,0.6639436325610332
-0.709309739,-0.6801119328481997,-0.029197806151800343
-0.755843307,-0.6718209592135194,-0.08402234778648066
-0.750032286,-0.9840080853285424,0.2339757993285424
0.681748858,-0.8227722760681517,1.5045211340681517
0.111360809,-0.28462714007610207,0.3959879490761021
-0.627819246,-0.657173822113589,0.029354576113588937
-0.598718742,-0.7139326751193997,0.11521393311939976
1.793424452,-0.4807904325500059,2.274214884550006
3.009880022,1.5964684918280632,1.4134115301719368
2.165965389,0.5782889728360905,1.5876764161639096
-0.686020256,-0.7385195392431527,0.05249928324315267
-0.214555763,-0.7413033829498084,0.5267476199498083
-0.627819246,-0.7479107194552694,0.12009147345526938
-0.627819246,-0.7949525707704606,0.1671333247704605
-0.168022194,-0.6994941887532591,0.5314719947532591
-0.982836323,-0.7214485615255679,-0.2613877614744321
-0.883912766,-0.27504452573665233,-0.6088682402633476
-0.843144821,-0.603148816526544,-0.23999600447345604
-0.808233295,-0.40959496213917107,-0.3986383328608289
2.788743426,0.45072654765563225,2.3380168783443676
1.156118862,-0.4920861193782938,1.6482049813782937
-0.336814201,-0.4367829607848926,0.09996875978489261
-0.517228249,-0.617295011573832,0.10006676257383207
-0.284424213,-0.09902377392119432,-0.18540043907880566
-0.208744741,0.1464819466798655,-0.35522668767986554
-0.330957781,-0.4307209534995074,0.09976317249950739
-0.563807216,-0.43952094314288376,-0.1242862728571163
-0.150543732,-0.05082966248087353,-0.09971406951912648
-0.38915879,0.023719312504561052,-0.41287810250456103
-0.505606207,-0.09654274617042541,-0.4090634608295746
2.247410483,-0.1746492256646281,2.422059708664628
1.607199382,0.4801597768012731,1.1270396051987268
-0.272756772,-0.04122935339476197,-0.231527418605238
1.886582385,-0.07882880295460948,1.9654111879546097
-0.639441289,-0.5393939029583923,-0.10004738604160768
-0.546328754,-0.346659806549303,-0.19966894745069702
2.253266903,-0.448576607325556,2.7018435103255563
-0.674398213,-0.41887426753997353,-0.2555239454600265
-0.290235234,-0.4726662094850787,0.1824309754850787
-0.301857276,-0.40223699441406396,0.10037971841406396
-0.429926736,-0.529957615389421,0.10003087938942101
-0.575429258,-0.39170345490246333,-0.18372580309753667
2.165965389,-0.1178210249105851,2.283786413910585
-0.272756772,-0.5234241592260267,0.2506673872260267
0.291820256,-0.3390862708914288,0.6309065268914288
-0.319335738,-0.14522098981793125,-0.17411474818206873
-0.424115714,-0.06249893379055679,-0.3616167802094432
-0.435737757,-0.3753734599771625,-0.06036429702283752
-0.330957781,-0.80945265896974,0.47849487796973994
