sonoisa/sentence-bert-base-ja-mean-tokens-v2,tohoku-nlp/bert-base-japanese,tohoku-nlp/bert-base-japanese-v3,tohoku-nlp/bert-base-japanese-char-v3,tohoku-nlp/bert-large-japanese-v2,tohoku-nlp/bert-large-japanese-char-v2
0.68426716,0.95493025,0.9639085,0.97497743,0.954027,0.96779525
0.7223965,0.91266876,0.9490372,0.96630543,0.9308184,0.9512881
0.47990134,0.9500058,0.94945806,0.9663077,0.9400792,0.95393187
0.36605036,0.95543945,0.9580802,0.95398706,0.94028306,0.9217797
0.6618688,0.9450972,0.9553509,0.97078586,0.9390969,0.9481633
0.40534344,0.8223979,0.85793525,0.79984033,0.8413082,0.8423312
0.6460821,0.9500892,0.9614518,0.96373844,0.9516469,0.9459516
0.5216231,0.94676405,0.9614972,0.96406615,0.95512885,0.93102115
0.566459,0.9664466,0.9660269,0.9710868,0.9516485,0.95246124
0.51969,0.9577848,0.96648824,0.97576797,0.96127045,0.94634163
0.6503954,0.93750304,0.958437,0.9685251,0.95335793,0.9597977
0.63558584,0.95993626,0.96857214,0.9733523,0.9647771,0.9585315
0.6339186,0.9414486,0.95842636,0.9701109,0.9262291,0.9357262
0.40659878,0.92382956,0.9371968,0.95918083,0.93129116,0.9190308
0.5716949,0.929129,0.9562691,0.9586422,0.94575816,0.92571837
0.54976815,0.9449373,0.95820993,0.9675494,0.9526588,0.955901
0.62894803,0.95199525,0.96403563,0.9708769,0.95189404,0.95670193
0.6695346,0.94869715,0.9673064,0.9707841,0.9543741,0.95141304
0.6607262,0.9529124,0.95919484,0.9729106,0.93791914,0.95115906
0.29311588,0.9032919,0.91094637,0.9556027,0.9086402,0.8814822
0.74014336,0.9538849,0.960992,0.9716471,0.9546563,0.958094
0.6148124,0.9411441,0.9677307,0.96491736,0.95469993,0.9589489
