sonoisa/sentence-bert-base-ja-mean-tokens-v2,tohoku-nlp/bert-base-japanese,tohoku-nlp/bert-base-japanese-v3,tohoku-nlp/bert-base-japanese-char-v3,tohoku-nlp/bert-large-japanese-v2,tohoku-nlp/bert-large-japanese-char-v2
0.6695415,0.93544257,0.9568607,0.9688861,0.9483425,0.95281136
0.77976054,0.9669569,0.9679917,0.9768431,0.95417285,0.9586367
0.76563096,0.9626655,0.9692043,0.9733996,0.9536476,0.96562135
0.6560398,0.9228794,0.93941534,0.9587528,0.947177,0.94723165
0.71722084,0.9447244,0.95667416,0.9719559,0.95622563,0.961804
0.7636208,0.92231554,0.93952554,0.9659854,0.9377619,0.94777226
0.70648587,0.96696544,0.97456545,0.9816048,0.97075135,0.9689776
0.8200987,0.9557234,0.96566784,0.96589506,0.96089005,0.966142
0.76883835,0.9572898,0.9705398,0.97649735,0.9643355,0.96070856
0.763044,0.9596795,0.96946394,0.974523,0.95887494,0.9609552
0.82492554,0.9527473,0.9638923,0.9673037,0.9465072,0.9558991
0.74923,0.95413804,0.9588603,0.9695159,0.94233716,0.95904434
0.8230175,0.9624696,0.9748224,0.97552294,0.9578879,0.9655938
0.8784753,0.9658099,0.9753068,0.97936577,0.9681796,0.9709984
0.65607893,0.9493017,0.9611472,0.9698061,0.9395592,0.9475835
0.75423443,0.9525386,0.9659173,0.9793007,0.9584193,0.96920276
0.8670034,0.9730167,0.9758097,0.9854821,0.9739051,0.9751435
0.71758294,0.96668965,0.96997494,0.97556204,0.96479774,0.9683628
