sonoisa/sentence-bert-base-ja-mean-tokens-v2,tohoku-nlp/bert-base-japanese,tohoku-nlp/bert-base-japanese-v3,tohoku-nlp/bert-base-japanese-char-v3,tohoku-nlp/bert-large-japanese-v2,tohoku-nlp/bert-large-japanese-char-v2
0.7742342,0.9540962,0.9694722,0.9649152,0.95932925,0.94203365
0.8175811,0.9678948,0.97646505,0.98186964,0.9742615,0.9722664
0.7550838,0.9406146,0.96087754,0.96402514,0.95984966,0.95623356
0.68908423,0.94272983,0.9528799,0.9693206,0.9375972,0.93783665
0.8756892,0.941472,0.964115,0.9781266,0.960343,0.9630471
0.79697907,0.9613753,0.97319806,0.9768654,0.96494704,0.9574803
0.78638756,0.9696024,0.9731804,0.9749786,0.95332235,0.96541524
0.86452377,0.951394,0.9744141,0.974824,0.97079974,0.96628994
0.6051187,0.94214106,0.9510953,0.95352143,0.9377936,0.9343981
0.74147224,0.94839495,0.961248,0.95975465,0.9636103,0.9576773
0.729261,0.94976693,0.9659849,0.96121955,0.96321553,0.96413743
0.8798114,0.9604073,0.9769845,0.9829984,0.96864325,0.97410697
0.8059809,0.95918256,0.9704285,0.9686362,0.95331883,0.941844
0.8798411,0.97005343,0.9829683,0.9795841,0.974983,0.97204465
0.8684887,0.9628278,0.9732708,0.9749415,0.9692997,0.9686894
0.7274819,0.94398713,0.96591306,0.9780131,0.9621142,0.9656934
0.84218,0.96466863,0.97126776,0.9709486,0.9557239,0.9659504
