sonoisa/sentence-bert-base-ja-mean-tokens-v2,tohoku-nlp/bert-base-japanese,tohoku-nlp/bert-base-japanese-v3,tohoku-nlp/bert-base-japanese-char-v3,tohoku-nlp/bert-large-japanese-v2,tohoku-nlp/bert-large-japanese-char-v2
0.64656943,0.93413323,0.92899936,0.9421142,0.93364865,0.9229496
0.5982668,0.89956766,0.9287586,0.9460038,0.92509246,0.938809
0.5307469,0.890854,0.9277294,0.9319289,0.9134265,0.9243366
0.43946734,0.9305493,0.9319134,0.9471836,0.9372933,0.9251522
0.3026386,0.91395396,0.907757,0.94118536,0.9056046,0.89874834
0.68055123,0.9441079,0.95009744,0.9549004,0.9390081,0.95008796
0.6250944,0.9302675,0.9452903,0.9577914,0.9408848,0.9397325
0.55572253,0.9116603,0.92691386,0.9419399,0.9306418,0.9429401
0.6880402,0.9437571,0.9559346,0.966057,0.9410828,0.9578496
0.76922107,0.9427607,0.9641495,0.9703368,0.96375316,0.9548201
0.62639207,0.9415571,0.93996626,0.96220684,0.94039524,0.95347196
0.67474,0.93400574,0.9448131,0.95872575,0.943853,0.95035046
0.48860013,0.8410466,0.8927427,0.8570777,0.883075,0.8917565
0.65906936,0.9289129,0.945635,0.9562816,0.92963016,0.95623183
0.8023105,0.95498246,0.9610728,0.9675557,0.95635134,0.96307415
0.6710264,0.9184732,0.94738,0.9626324,0.9453797,0.9555389
0.67757475,0.94025826,0.9408641,0.9654728,0.94246435,0.9497928
0.76472735,0.9471491,0.9588562,0.9659021,0.93770427,0.9578898
0.7478898,0.9615471,0.9611326,0.95861727,0.953811,0.95180756
0.78850377,0.956188,0.9675473,0.970814,0.96670157,0.95918167
0.8295335,0.9652659,0.975886,0.9615474,0.9700456,0.96408916
0.77651775,0.9603026,0.9675758,0.96630967,0.9672525,0.95723575
