sonoisa/sentence-bert-base-ja-mean-tokens-v2,tohoku-nlp/bert-base-japanese,tohoku-nlp/bert-base-japanese-v3,tohoku-nlp/bert-base-japanese-char-v3,tohoku-nlp/bert-large-japanese-v2,tohoku-nlp/bert-large-japanese-char-v2
0.80929875,0.9308515,0.96000654,0.96383595,0.954945,0.943218
0.651251,0.9527774,0.9566644,0.9648073,0.9533342,0.9454049
0.7458229,0.9476992,0.95844734,0.9584743,0.9471615,0.93995184
0.6758484,0.93469757,0.95306265,0.96365684,0.9283711,0.94478506
0.7877949,0.9532217,0.9700054,0.9702382,0.9563732,0.9633913
0.8048672,0.93471104,0.9495454,0.96825105,0.93964463,0.95125055
0.41842407,0.8898792,0.9158966,0.91652805,0.87820625,0.88394755
0.7940351,0.9504332,0.9618955,0.9688087,0.9556039,0.95693594
0.72205323,0.9535574,0.95676416,0.9567235,0.94848835,0.94100267
0.5695669,0.925154,0.92380375,0.9559342,0.90551984,0.94005513
0.4594073,0.912585,0.94691867,0.9636932,0.9512172,0.9484582
0.8225116,0.95368356,0.9711117,0.98107964,0.9585535,0.9723562
0.42921066,0.8700017,0.91621655,0.92380565,0.90349233,0.8949781
0.745433,0.96247053,0.96749604,0.9674942,0.95988584,0.9608424
0.27974108,0.87591016,0.87500346,0.8396935,0.87109375,0.88006675
0.7124537,0.94195473,0.95796436,0.96984744,0.9494155,0.9547777
0.64110047,0.9408471,0.9486983,0.97176236,0.95517516,0.95265716
0.6329165,0.94613916,0.9576146,0.9627339,0.9488581,0.9418984
0.6048498,0.96251255,0.9660623,0.95751476,0.95454645,0.95515317
0.72056,0.9583663,0.96787,0.97851247,0.9604331,0.9595855
0.67838997,0.9435395,0.9577547,0.9633541,0.9612246,0.95692307
0.7043105,0.93270797,0.9525905,0.97335327,0.9351734,0.95768976
0.8292182,0.9511702,0.9725535,0.98329747,0.9673614,0.96711755
