,sonoisa/sentence-bert-base-ja-mean-tokens-v2,tohoku-nlp/bert-base-japanese,tohoku-nlp/bert-base-japanese-v3,tohoku-nlp/bert-base-japanese-char-v3,tohoku-nlp/bert-large-japanese-v2,tohoku-nlp/bert-large-japanese-char-v2
143,0.5328058,0.945696,0.9573949,0.94947237,0.95361125,0.9547994
144,0.33522287,0.8378553,0.898171,0.8615051,0.82035476,0.8756546
145,0.6328144,0.94596905,0.95630366,0.95703715,0.953736,0.95777005
146,0.5666809,0.9081603,0.9264222,0.95630527,0.9282006,0.9411341
147,0.42120072,0.88149023,0.9054653,0.9263649,0.889523,0.9039434
148,0.20395151,0.61881757,0.22988816,0.48546374,0.7331643,0.704672
149,0.29532313,0.68434125,0.69872904,0.65923375,0.6365439,0.66997254
150,0.14299868,0.9250054,0.9293005,0.9517444,0.9340517,0.9425069
151,0.37574676,0.9312874,0.94487965,0.95607144,0.922256,0.9269403
152,0.5120817,0.94438624,0.95471,0.9532403,0.9420685,0.94861573
153,0.4652886,0.9288127,0.943769,0.95696527,0.90722555,0.91771495
154,0.5184715,0.9380561,0.9470532,0.95293355,0.9290288,0.93716335
155,0.60473555,0.94114226,0.942742,0.9475113,0.9408637,0.9412001
156,0.5257784,0.93444943,0.9483266,0.9617208,0.9388901,0.94694704
157,0.4651509,0.9013678,0.9134611,0.93643206,0.8380566,0.92691904
158,0.6015208,0.9551201,0.95930827,0.9617592,0.95883,0.95107496
159,0.68328935,0.9475784,0.9593403,0.95809156,0.95311713,0.96182024
160,0.6665106,0.9663726,0.9654203,0.97823995,0.9646989,0.9659027
161,0.7540076,0.967659,0.97135377,0.98019713,0.9666447,0.97067577
162,0.7421318,0.94465023,0.9582281,0.96848816,0.951254,0.95517886
163,0.60855013,0.94619834,0.95951974,0.9698426,0.94677824,0.95932883
164,0.72454494,0.96131635,0.9719829,0.96923286,0.9676158,0.9549175
165,0.75959307,0.9649893,0.97696394,0.9763682,0.96482867,0.9688209
166,0.41516814,0.8943431,0.9138062,0.9139422,0.8905732,0.89728785
167,0.60082173,0.96545,0.9700024,0.96902215,0.96154135,0.95852107
168,0.81691074,0.9466245,0.9553762,0.96191,0.96776277,0.9628592
169,0.7469717,0.95582336,0.9662322,0.97927046,0.9463612,0.9583885
170,0.65823543,0.9575922,0.9565648,0.9583762,0.95750207,0.93004125
171,0.5923288,0.9216186,0.9351141,0.966995,0.91164136,0.93262243
172,0.62905765,0.9190596,0.9420798,0.9564968,0.93749195,0.9346957
173,0.55461895,0.93799496,0.94832194,0.95896864,0.9422477,0.94256705
174,0.7086254,0.9444769,0.95890504,0.9710034,0.95047605,0.9427646
175,0.42249367,0.8714776,0.920019,0.87563187,0.893212,0.900715
176,0.689175,0.96234936,0.9706795,0.9771259,0.96527815,0.9557594
177,0.6071015,0.95800275,0.9681644,0.9603957,0.96233803,0.9568055
178,0.84683937,0.960919,0.96966755,0.98004025,0.9716302,0.9692413
179,0.7292773,0.96840054,0.96883315,0.97462076,0.9556992,0.9611846
180,0.5516593,0.93291724,0.93327725,0.94803286,0.9294985,0.9081451
