sonoisa/sentence-bert-base-ja-mean-tokens-v2,tohoku-nlp/bert-base-japanese,tohoku-nlp/bert-base-japanese-v3,tohoku-nlp/bert-base-japanese-char-v3,tohoku-nlp/bert-large-japanese-v2,tohoku-nlp/bert-large-japanese-char-v2
0.39654794,0.8342391,0.88737345,0.9269524,0.835378,0.89406335
0.26331234,0.8659972,0.8754759,0.9230814,0.8630573,0.88373595
0.23702824,0.9045529,0.9187149,0.93528306,0.9037445,0.9046119
0.57140183,0.8956094,0.9278559,0.9534356,0.9254992,0.91803217
0.46157542,0.89818436,0.9347495,0.92765903,0.9008823,0.9091552
0.5563324,0.9039213,0.9416585,0.95153075,0.9243713,0.934254
0.39321733,0.89413905,0.90595627,0.92971015,0.88238335,0.89669955
0.510672,0.8904251,0.91349655,0.9245398,0.8592412,0.90128344
0.63585514,0.8937137,0.9267161,0.94044924,0.910639,0.9335592
0.5913521,0.91648644,0.9354698,0.9472417,0.92270154,0.93070704
0.6747474,0.92697114,0.92883164,0.96000504,0.92247504,0.9317763
0.35219708,0.8530915,0.88436127,0.88645256,0.8179106,0.8736859
0.26117554,0.8755569,0.9104963,0.89901745,0.87081295,0.874497
0.53771394,0.9213562,0.9386862,0.95138705,0.9095282,0.9281744
