sonoisa/sentence-bert-base-ja-mean-tokens-v2,tohoku-nlp/bert-base-japanese,tohoku-nlp/bert-base-japanese-v3,tohoku-nlp/bert-base-japanese-char-v3,tohoku-nlp/bert-large-japanese-v2,tohoku-nlp/bert-large-japanese-char-v2
0.6350775,0.8927889,0.917846,0.92892545,0.91642845,0.90185654
0.8230533,0.94159377,0.96478325,0.9698614,0.95815027,0.9602488
0.7123628,0.9071195,0.9379078,0.95774335,0.9333018,0.93616676
0.60618997,0.90737385,0.9350402,0.9289655,0.8912112,0.91194516
0.7602566,0.93072987,0.94581884,0.9515004,0.9351143,0.9463503
0.36950904,0.8315422,0.8584316,0.8817255,0.79784966,0.84030485
0.25050005,0.8413623,0.8659111,0.88034075,0.82195944,0.8314495
0.68738675,0.9117474,0.933523,0.9379353,0.9273397,0.9194321
0.28948945,0.8637708,0.85603404,0.9029136,0.83037376,0.84723794
0.27725494,0.82841945,0.8740237,0.9232961,0.8715484,0.9115822
0.36290684,0.85639226,0.91754377,0.9475002,0.90658605,0.9248655
0.25753608,0.83015996,0.8763741,0.8998619,0.85186136,0.8777983
0.33894312,0.84964186,0.88907677,0.87082034,0.8772083,0.864155
0.06660992,0.8116986,0.80143756,0.7422255,0.79782736,0.8162413
0.18302199,0.8169495,0.83827406,0.8192065,0.8381525,0.83388203
0.64740604,0.8987206,0.92683005,0.95455784,0.926102,0.93317163
0.46128225,0.881303,0.9072664,0.9329563,0.90757155,0.89121926
0.5496184,0.93887424,0.9506901,0.95901996,0.9358192,0.93463415
0.2987727,0.9214491,0.92450076,0.9325198,0.9142504,0.91566205
0.57704246,0.91194814,0.93669015,0.9490329,0.92248565,0.9305445
0.36677703,0.8605983,0.89904284,0.93597794,0.88514495,0.89894384
0.594724,0.9338379,0.95055425,0.96368897,0.9199329,0.94127923
