Actual,Predicted,Error
8.782,17.01540969750075,-8.23340969750075
56.09,32.33097384007224,23.759026159927764
9.808,17.671667951568573,-7.863667951568573
9.679,20.701071643836382,-11.022071643836382
7.756,21.664717154809537,-13.908717154809537
3.654,15.847808227290706,-12.193808227290706
2.5,30.751811416498548,-28.251811416498548
4.679,16.31022676414876,-11.631226764148758
20.321,23.46751638597027,-3.146516385970269
5.064,12.460807416749752,-7.396807416749752
5.192,11.634702799117427,-6.442702799117427
3.397,17.2496385219906,-13.8526385219906
6.474,27.738032215051042,-21.264032215051042
6.218,26.058668286091567,-19.840668286091567
26.218,29.558507143856737,-3.340507143856737
26.731,19.75914626807325,6.971853731926753
61.346,46.33020049236686,15.015799507633133
62.372,11.935939323177173,50.43606067682283
46.731,9.286377065832845,37.44462293416716
6.218,10.647416168685872,-4.429416168685872
25.962,15.902174146947083,10.059825853052917
4.551,12.378096297976882,-7.8270962979768814
6.859,12.361544097335582,-5.502544097335582
7.628,9.242010529405938,-1.6140105294059381
20.064,10.715887679481774,9.348112320518226
64.679,21.016413759035594,43.66258624096441
7.756,12.754960260067527,-4.998960260067527
4.808,13.712052953630135,-8.904052953630135
36.474,13.893295503231059,22.580704496768938
0.962,4.196309436532239,-3.2343094365322393
9.038,11.213008445686697,-2.1750084456866965
39.936,24.59120993658933,15.34479006341067
54.423,10.188042113077763,44.23495788692224
2.115,13.85959323019982,-11.74459323019982
7.628,24.759413859785077,-17.131413859785077
22.115,20.495584864954406,1.6194151350455925
6.987,12.652183366417312,-5.6651833664173115
32.885,32.13900001865532,0.7459999813446814
7.628,25.935165975471214,-18.307165975471214
71.09,19.093821578672696,51.99617842132731
50.0,12.734894485191738,37.26510551480826
61.09,35.142315981963975,25.94768401803603
24.295,32.30428823936479,-8.009288239364786
2.885,16.51975274252178,-13.634752742521782
34.551,29.654195118690374,4.896804881309627
8.013,26.88470589530553,-18.87170589530553
65.449,42.114179361706626,23.334820638293372
4.551,16.313271245399612,-11.762271245399612
50.0,29.352958594630216,20.647041405369784
24.423,7.761111468930146,16.661888531069852
24.423,5.382591798776538,19.04040820122346
