Actual,Predicted,Error
8.782,8.881776764151088,-0.0997767641510876
56.09,18.229705784185242,37.86029421581476
9.808,10.338544374940067,-0.5305443749400673
9.679,19.115576689234484,-9.436576689234483
7.756,19.524825409799945,-11.768825409799945
3.654,13.621945289781973,-9.967945289781973
2.5,13.816275121306848,-11.316275121306848
4.679,11.2171645084427,-6.5381645084427
20.321,7.596499692496014,12.724500307503988
5.064,13.662887197572523,-8.598887197572523
5.192,11.768620661691156,-6.576620661691155
3.397,10.2086803383905,-6.8116803383905005
6.474,11.479636460908388,-5.005636460908388
6.218,9.700827615518694,-3.482827615518694
26.218,26.117945897756652,0.1000541022433481
26.731,8.96231892934016,17.76868107065984
61.346,42.83833280812351,18.507667191876486
62.372,28.381768931581078,33.99023106841892
46.731,9.458956318432215,37.27204368156779
6.218,6.202366474182501,0.015633525817499105
25.962,10.094736292214524,15.867263707785476
4.551,10.719660628969397,-6.168660628969397
6.859,12.374829345387834,-5.515829345387834
7.628,10.460838159607665,-2.8328381596076646
20.064,8.520882306254563,11.543117693745437
64.679,6.831287298659575,57.84771270134043
7.756,7.0922199814026,0.6637800185974001
4.808,8.275818746274375,-3.467818746274375
36.474,9.435499262621533,27.038500737378463
0.962,4.860477037551522,-3.8984770375515225
9.038,7.1488545584097345,1.8891454415902658
39.936,8.853563183159842,31.082436816840158
54.423,7.73456405536167,46.68843594463833
2.115,8.08327345549693,-5.968273455496929
7.628,15.946125581469133,-8.318125581469133
22.115,20.287402165046817,1.8275978349531812
6.987,7.414852685741234,-0.42785268574123414
32.885,23.174293056827523,9.710706943172475
7.628,7.870868335188234,-0.24286833518823414
71.09,57.141491703335376,13.948508296664627
50.0,18.482267526445824,31.517732473554176
61.09,60.99025594282713,0.09974405717287027
24.295,24.19471939946869,0.10028060053131327
2.885,12.213783607588027,-9.328783607588027
34.551,26.5720949065815,7.978905093418501
8.013,12.589174588499372,-4.576174588499372
65.449,48.806364798051725,16.642635201948274
4.551,12.126087541318263,-7.575087541318263
50.0,35.1691112245221,14.830888775477902
24.423,15.361665166943506,9.061334833056492
24.423,15.947345552858522,8.475654447141476
2.885,7.69625341423259,-4.81125341423259
1.859,7.823475463537026,-5.964475463537026
2.5,8.185001037488146,-5.685001037488146
3.013,6.32898718176844,-3.31598718176844
45.192,32.01521959856122,13.176780401438783
1.987,6.843835998661124,-4.856835998661124
1.859,4.941431359691627,-3.0824313596916273
4.679,11.062819358371392,-6.383819358371392
5.321,27.584701170749224,-22.263701170749222
5.577,9.992768881149615,-4.415768881149615
4.167,8.186880942348814,-4.019880942348815
11.603,5.903970436523078,5.6990295634769215
6.346,12.73114344239254,-6.38514344239254
6.603,5.1626748584749045,1.4403251415250953
3.782,7.861978252431982,-4.079978252431982
4.551,8.097784484037415,-3.546784484037415
5.449,12.57614235228137,-7.1271423522813695
5.064,7.177355886309886,-2.1133558863098862
4.808,19.420682862017358,-14.612682862017358
35.192,15.382236099574484,19.809763900425516
60.449,60.349058826944095,0.09994117305590322
72.885,52.117862427946434,20.76713757205357
14.808,43.9753877086312,-29.167387708631203
61.731,36.88239095834074,24.84860904165926
53.782,49.769544850500466,4.01245514949953
15.064,35.79539197751039,-20.73139197751039
13.013,24.252245175832947,-11.239245175832947
10.833,13.458391475434535,-2.625391475434535
12.885,10.697461374471466,2.187538625528534
12.372,14.289755791487568,-1.9177557914875685
10.962,26.59535950868108,-15.633359508681082
11.346,11.246305499477597,0.09969450052240347
11.859,13.236813253231755,-1.3778132532317553
14.423,14.323128052357763,0.09987194764223695
30.192,24.311420483386353,5.880579516613647
9.808,18.54451823518564,-8.736518235185642
10.705,12.03934024999904,-1.3343402499990393
9.936,8.470759020603566,1.4652409793964338
3.397,11.410493060681855,-8.013493060681855
54.423,48.33989033799221,6.083109662007793
11.474,16.74280896605928,-5.268808966059279
5.833,9.003676447078846,-3.1706764470788453
6.603,6.702896545429709,-0.0998965454297096
3.91,11.793319607276977,-7.883319607276977
5.192,21.808919653883883,-16.616919653883883
5.962,8.836175598125344,-2.874175598125344
8.526,8.195046979127039,0.3309530208729612
9.038,9.144126962481241,-0.1061269624812411
34.679,8.542619707155978,26.136380292844024
7.5,7.585003101118154,-0.08500310111815423
9.936,31.008612543218376,-21.072612543218376
7.5,7.58368453316956,-0.08368453316955993
9.679,12.963735315218884,-3.2847353152188834
10.064,7.463519653344672,2.6004803466553277
10.064,14.679724991445465,-4.6157249914454646
33.782,48.956258557042666,-15.17425855704267
17.244,13.979212827381932,3.2647871726180675
34.295,34.39467269862206,-0.09967269862205796
16.859,12.64627285730801,4.2127271426919926
13.654,13.554082955230282,0.09991704476971819
8.269,17.891045248860394,-9.622045248860394
9.038,9.400931716692718,-0.3629317166927173
7.885,13.005070384450114,-5.1200703844501145
18.91,10.325731181996357,8.584268818003643
6.474,8.466694553608104,-1.9926945536081035
26.731,11.750892990227765,14.980107009772237
6.987,7.08723665713773,-0.10023665713772978
58.141,26.774283892917175,31.366716107082823
70.705,14.409896634324518,56.29510336567548
9.808,14.726128859170917,-4.918128859170917
21.218,13.22773130327337,7.9902686967266305
20.192,9.988873870978967,10.203126129021033
8.91,9.30351801922297,-0.39351801922297014
7.885,8.300472528057231,-0.4154725280572311
8.013,5.543992847699705,2.4690071523002945
39.551,6.9520457048736475,32.598954295126354
26.987,15.097122618011763,11.889877381988235
10.705,7.754817578537171,2.950182421462829
11.346,10.912634909316939,0.4333650906830613
64.038,13.053472241855626,50.98452775814437
90.833,48.38726643112177,42.445733568878225
72.244,33.80314321862741,38.44085678137259
9.423,8.953918471366741,0.469081528633259
19.808,6.978513857039225,12.829486142960775
10.705,8.98220121726661,1.7227987827333902
10.705,10.448968905136635,0.2560310948633653
20.833,7.611434303117576,13.221565696882422
2.885,17.424998320313613,-14.539998320313613
5.064,20.79476521839841,-15.73076521839841
5.962,16.41673257273398,-10.454732572733981
6.731,16.89248528637655,-10.161485286376552
85.962,43.29460798441802,42.66739201558198
50.0,16.807894990112555,33.19210500988744
17.115,16.64731791999057,0.46768208000942835
13.141,16.45978779104642,-3.31878779104642
18.269,22.120965092938288,-3.85196509293829
19.936,35.43610921529762,-15.50010921529762
17.244,16.809021246955215,0.43497875304478484
12.115,17.465868079889738,-5.350868079889738
21.218,21.458961919652403,-0.24096191965240266
15.962,21.97542472369482,-6.013424723694822
13.397,23.447244990103115,-10.050244990103115
74.038,20.550422576407662,53.487577423592334
59.936,43.55329922450476,16.382700775495238
18.526,20.60948099728055,-2.0834809972805495
66.09,10.991053579177002,55.098946420823
10.449,31.083626407790547,-20.63462640779055
12.5,19.27924601230745,-6.77924601230745
74.167,15.316647984578097,58.850352015421905
9.679,13.139699601747754,-3.460699601747754
18.141,14.422064336516847,3.718935663483151
17.885,16.02855232633392,1.8564476736660822
15.064,14.428773979739447,0.6352260202605535
11.859,14.152936761785721,-2.293936761785721
72.244,23.016531923165857,49.22746807683414
18.526,16.43086347282936,2.0951365271706415
30.962,15.439565745247272,15.522434254752728
17.5,16.06012636671398,1.4398736332860196
15.192,18.817707107832554,-3.625707107832554
14.936,13.391984150121104,1.544015849878896
17.244,12.022698803371622,5.221301196628378
20.321,18.934711322750204,1.386288677249798
19.038,12.99182131538409,6.04617868461591
50.321,33.50073549411619,16.820264505883806
18.782,18.86028867496993,-0.07828867496992942
19.295,16.23658639926341,3.0584136007365927
28.91,17.854656934803167,11.055343065196833
15.577,14.245044313276093,1.3319556867239069
14.295,15.64051229428265,-1.345512294282651
70.962,30.62080197881709,40.34119802118291
16.603,13.685931057643959,2.9170689423560425
22.756,15.104311514335269,7.651688485664732
22.115,15.642606897031378,6.472393102968621
20.833,18.120344416709884,2.7126555832901147
78.91,15.96315697990089,62.94684302009911
21.731,14.346794502336614,7.3842054976633875
26.859,15.423894338458592,11.43510566154141
31.987,15.25793835819059,16.72906164180941
15.705,17.468348069874857,-1.7633480698748567
18.654,14.153568891245047,4.5004311087549524
78.141,24.24557314305824,53.89542685694177
76.474,30.094330287112363,46.37966971288764
17.5,25.1855336552997,-7.6855336552997
72.628,37.69203444038642,34.93596555961358
75.321,23.578811980633024,51.74218801936698
24.167,19.8773362116278,4.289663788372202
24.423,38.567139705929854,-14.144139705929856
20.449,29.52166575501512,-9.07266575501512
52.5,23.123511827458287,29.376488172541713
22.244,22.14378350921546,0.10021649078453976
70.064,33.82759823600784,36.236401763992156
70.833,25.410423685401113,45.422576314598885
47.244,29.701537928487124,17.542462071512876
73.013,48.69359779528793,24.319402204712077
66.731,50.63100872305235,16.099991276947648
19.167,21.927187568508124,-2.7601875685081225
8.141,28.224317111191596,-20.083317111191597
76.987,43.166637863922354,33.82036213607764
20.321,27.987263459275706,-7.666263459275704
72.5,19.32310283815969,53.17689716184031
23.654,23.75371552610477,-0.09971552610477019
20.321,37.150732744086966,-16.829732744086964
24.038,28.52447507665402,-4.4864750766540205
78.141,31.220941791516495,46.92005820848351
59.295,21.663334199285636,37.631665800714366
55.064,24.958816319212232,30.105183680787768
24.551,22.04370282843101,2.5072971715689896
21.859,24.06541586776045,-2.206415867760448
21.218,28.8296889877334,-7.611688987733402
78.782,29.40674660897365,49.37525339102635
23.654,35.21680296162114,-11.562802961621141
7.756,12.487208173383713,-4.731208173383713
12.372,32.65639299387644,-20.284392993876438
11.603,17.03251544284071,-5.429515442840712
32.885,31.93471735266806,0.9502826473319388
71.346,33.539659652201244,37.80634034779876
30.321,34.61598073629414,-4.294980736294139
21.603,21.502973983477084,0.10002601652291787
64.038,15.696361740866628,48.34163825913337
51.987,32.299934015579375,19.687065984420627
12.244,10.847273090272115,1.3967269097278852
11.346,11.246019673728025,0.09998032627197517
10.192,12.878978873465233,-2.6869788734652325
18.397,13.499471188588629,4.8975288114113695
6.987,16.165664736079613,-9.178664736079613
5.962,21.88962394585731,-15.92762394585731
7.244,13.424448192697064,-6.180448192697064
29.167,18.798867911101294,10.368132088898708
21.859,18.207815813333944,3.6511841866660575
17.372,15.841769449075429,1.5302305509245713
52.115,22.392900046647508,29.722099953352494
79.936,21.89760149689621,58.03839850310379
23.526,17.577141425652812,5.948858574347188
29.295,17.903636792783026,11.391363207216976
38.654,40.92655599461902,-2.272555994619019
10.962,18.115904913416895,-7.153904913416895
7.756,13.402933030132935,-5.646933030132935
0.0,11.23403932699486,-11.23403932699486
15.577,14.571590928865657,1.005409071134343
15.577,16.908920366393723,-1.3319203663937227
8.013,11.824626479143621,-3.811626479143621
10.962,14.813751722859024,-3.8517517228590243
14.295,12.720194960129902,1.574805039870098
4.423,13.89424119322712,-9.47124119322712
25.962,32.67799585145805,-6.71599585145805
12.5,16.148268528613126,-3.6482685286131264
0.0,11.622464111311036,-11.622464111311036
13.654,26.8668063030475,-13.2128063030475
8.141,10.71619149985748,-2.57519149985748
5.833,9.882567561901975,-4.049567561901975
9.167,10.398885317811608,-1.2318853178116083
1.09,10.689680976956655,-9.599680976956655
