Actual,Predicted,Error
8.782,13.373298802201575,-4.591298802201575
56.09,21.363998686570376,34.72600131342963
9.808,18.71299844749324,-8.904998447493242
9.679,13.21028041267974,-3.53128041267974
7.756,18.076830804166395,-10.320830804166395
3.654,13.33998969198948,-9.68598969198948
2.5,12.49971475996406,-9.99971475996406
4.679,13.778688835559667,-9.099688835559666
20.321,13.044934470148618,7.276065529851383
5.064,14.815157350370036,-9.751157350370036
5.192,15.192205100619994,-10.000205100619993
3.397,13.396673574310388,-9.999673574310387
6.474,16.474140213242983,-10.000140213242982
6.218,20.25521128811872,-14.03721128811872
26.218,32.46198905515675,-6.243989055156749
26.731,12.276637817338276,14.454362182661725
61.346,51.34572543147038,10.000274568529619
62.372,34.286860097367466,28.085139902632534
46.731,15.521929649077691,31.20907035092231
6.218,14.40875942897754,-8.19075942897754
25.962,15.961816137688011,10.000183862311989
4.551,11.634225394207583,-7.083225394207583
6.859,14.846398945048609,-7.987398945048609
7.628,13.458810386063877,-5.830810386063877
20.064,11.441654897564433,8.622345102435567
64.679,17.640773817287943,47.03822618271206
7.756,13.365757047155189,-5.609757047155188
4.808,12.451223743838863,-7.643223743838863
36.474,12.742091747914547,23.73190825208545
0.962,10.961577228804458,-9.999577228804458
9.038,10.563925814820717,-1.5259258148207167
39.936,15.51979062213734,24.41620937786266
54.423,11.912583589552089,42.51041641044792
2.115,12.277585418074146,-10.162585418074146
7.628,14.889522056406005,-7.261522056406005
22.115,22.86028192918364,-0.7452819291836406
6.987,10.300354107960235,-3.313354107960235
32.885,25.596008899079045,7.288991100920953
7.628,17.517983704250653,-9.889983704250653
71.09,53.87832950029187,17.211670499708134
50.0,37.56190179403731,12.438098205962689
61.09,51.090072634949884,9.99992736505012
24.295,34.27075697887139,-9.975756978871388
2.885,19.27028367620719,-16.385283676207187
34.551,29.74608669894819,4.804913301051812
8.013,26.612490492283847,-18.59949049228385
65.449,55.4491644045366,9.999835595463395
4.551,17.14196842275841,-12.59096842275841
50.0,38.82032123629689,11.179678763703109
24.423,19.307379542048505,5.1156204579514934
24.423,25.570556654198242,-1.1475566541982438
2.885,10.78160726777742,-7.896607267777421
1.859,11.859566323763474,-10.000566323763474
2.5,9.739579115026903,-7.239579115026903
3.013,13.54401326203099,-10.53101326203099
45.192,33.33928323190863,11.85271676809137
1.987,10.11634644606604,-8.12934644606604
1.859,16.18491265509797,-14.325912655097971
4.679,11.841009631012902,-7.162009631012902
5.321,14.711624623625674,-9.390624623625675
5.577,12.63237113150143,-7.055371131501429
4.167,11.760136870941373,-7.593136870941374
11.603,13.225777803621519,-1.6227778036215188
6.346,14.079337943421685,-7.7333379434216845
6.603,11.209716057626427,-4.606716057626427
3.782,18.741664808935237,-14.959664808935237
4.551,14.46249698621093,-9.91149698621093
5.449,14.811483725475242,-9.362483725475242
5.064,14.491038468004955,-9.427038468004955
4.808,14.807771339099048,-9.999771339099048
35.192,31.249729536439702,3.9422704635602983
60.449,49.64185350225772,10.80714649774228
72.885,60.96576351869988,11.919236481300125
14.808,46.88893212619991,-32.08093212619991
61.731,45.08875310174145,16.64224689825855
53.782,43.78172243750255,10.000277562497445
15.064,38.04796917720391,-22.98396917720391
13.013,32.51512723737511,-19.502127237375113
10.833,18.24501446926419,-7.412014469264191
12.885,21.160413621481126,-8.275413621481126
12.372,20.92354767768198,-8.551547677681981
10.962,27.00888109384532,-16.04688109384532
11.346,21.345776716310763,-9.999776716310762
11.859,19.444374443326485,-7.585374443326485
14.423,24.423231697845793,-10.000231697845793
30.192,30.797069170437354,-0.6050691704373534
9.808,23.493989711689764,-13.685989711689764
10.705,24.90306566971634,-14.19806566971634
9.936,11.588907210127356,-1.6529072101273563
3.397,13.397019433309254,-10.000019433309253
54.423,44.42301311983707,9.999986880162929
11.474,24.412937990978897,-12.938937990978896
5.833,23.7725170540451,-17.939517054045098
6.603,13.102669677410855,-6.499669677410855
3.91,13.809748845670576,-9.899748845670576
5.192,24.475675907811045,-19.283675907811045
5.962,15.961887016914392,-9.999887016914393
8.526,14.598993590339287,-6.072993590339287
9.038,19.03801631891369,-10.00001631891369
34.679,24.48340575490242,10.195594245097581
7.5,17.50037729904031,-10.00037729904031
9.936,19.936045729225658,-10.000045729225658
7.5,13.11544267832381,-5.615442678323809
9.679,20.586860942602772,-10.907860942602772
10.064,15.687387843694882,-5.623387843694882
10.064,20.064227730260736,-10.000227730260736
33.782,48.581010379279235,-14.799010379279238
17.244,17.574258181561376,-0.3302581815613763
34.295,44.29521169784172,-10.00021169784172
16.859,14.679899729220956,2.1791002707790454
13.654,14.500388257405806,-0.8463882574058061
8.269,18.26894884396946,-9.999948843969461
9.038,12.149155323295748,-3.1111553232957476
7.885,18.13485090586298,-10.24985090586298
18.91,15.341757192029842,3.568242807970158
6.474,10.125133234273516,-3.651133234273516
26.731,15.775775125341799,10.955224874658203
6.987,15.424566472063528,-8.437566472063528
58.141,27.878205180171932,30.262794819828066
70.705,19.727627130440624,50.977372869559375
9.808,19.80797752709845,-9.999977527098451
21.218,15.268747597013526,5.949252402986474
20.192,16.20529745320177,3.986702546798231
8.91,14.841224377413006,-5.931224377413006
7.885,13.102212823915739,-5.217212823915739
8.013,15.648661782766688,-7.635661782766688
39.551,14.886674200955454,24.664325799044548
26.987,17.212719938891997,9.774280061108001
10.705,16.69075575469793,-5.985755754697928
11.346,12.47392543088593,-1.1279254308859308
64.038,34.29371197667242,29.744288023327577
90.833,47.533130240560936,43.29986975943906
72.244,38.4270798527759,33.8169201472241
9.423,16.498354599936587,-7.0753545999365866
19.808,17.070216679988174,2.7377833200118253
10.705,12.906330438404115,-2.2013304384041152
10.705,15.90002503186017,-5.195025031860171
20.833,12.033639589412594,8.799360410587404
2.885,21.97186878833699,-19.086868788336993
5.064,27.404329113689563,-22.340329113689563
5.962,17.319580324479528,-11.357580324479528
6.731,19.360684593396773,-12.629684593396773
85.962,44.86256098412237,41.099439015877635
50.0,21.571356936010893,28.428643063989107
17.115,20.202228130143325,-3.087228130143327
13.141,23.14077558293625,-9.99977558293625
18.269,23.37502459097476,-5.106024590974762
19.936,32.22361449894933,-12.287614498949331
17.244,22.97825212370795,-5.73425212370795
12.115,22.718644664825383,-10.603644664825383
21.218,29.41872764081868,-8.20072764081868
15.962,30.398733832383222,-14.436733832383222
13.397,23.397022859100623,-10.000022859100623
74.038,23.94740922705585,50.09059077294415
59.936,49.93610029933739,9.99989970066261
18.526,28.031625980527267,-9.505625980527267
66.09,15.101685642471264,50.988314357528736
10.449,20.632652097140618,-10.183652097140618
12.5,13.736575230728384,-1.2365752307283842
74.167,16.373372910737324,57.79362708926268
9.679,16.47548594797839,-6.7964859479783915
18.141,10.833196011508598,7.307803988491401
17.885,15.963827589084264,1.9211724109157373
15.064,16.762945199760253,-1.698945199760253
11.859,13.51025006879124,-1.6512500687912404
72.244,21.60538648355616,50.63861351644384
18.526,15.954993749478426,2.571006250521574
30.962,21.42322927765403,9.53877072234597
17.5,18.324960684272988,-0.8249606842729875
15.192,23.938444503900726,-8.746444503900726
14.936,15.022477087923338,-0.0864770879233383
17.244,16.000657653805153,1.2433423461948472
20.321,15.021472562695863,5.299527437304139
19.038,13.266088626177908,5.771911373822093
50.321,32.1838294418208,18.1371705581792
18.782,16.540522983597544,2.241477016402456
19.295,16.581906941697618,2.713093058302384
28.91,22.183039010613975,6.726960989386026
15.577,10.176448684936926,5.400551315063074
14.295,16.289379259820723,-1.9943792598207235
70.962,24.142119017146417,46.81988098285359
16.603,12.173533141919393,4.429466858080609
22.756,12.755628276663344,10.000371723336656
22.115,14.8666962665495,7.2483037334504985
20.833,14.655353322495777,6.177646677504221
78.91,14.965763163014191,63.94423683698581
21.731,17.857840385787636,3.8731596142123657
26.859,26.260374366186625,0.5986256338133771
31.987,36.837149391022464,-4.850149391022466
15.705,16.639411230319396,-0.9344112303193963
18.654,9.883175142976135,8.770824857023864
78.141,33.99564291920488,44.14535708079512
76.474,33.637513596468985,42.83648640353102
17.5,27.50011208905856,-10.000112089058561
72.628,38.096280992627165,34.531719007372836
75.321,29.84289284683641,45.47810715316359
24.167,27.87140466323271,-3.704404663232708
24.423,40.80495031758527,-16.381950317585275
20.449,38.22350440584741,-17.774504405847406
52.5,28.791001975617057,23.708998024382943
22.244,32.243923917256076,-9.999923917256076
70.064,47.319642702762664,22.74435729723733
70.833,40.96255630610551,29.870443693894487
47.244,29.333543396066254,17.910456603933746
73.013,57.18052504680293,15.832474953197078
66.731,55.40314475622506,11.327855243774934
19.167,25.12322287800048,-5.956222878000478
8.141,24.3038076292911,-16.162807629291102
76.987,49.11795652261916,27.869043477380835
20.321,25.846764245291382,-5.525764245291381
72.5,20.776091202460254,51.72390879753975
23.654,35.36993248128925,-11.715932481289247
20.321,30.321268134191275,-10.000268134191273
24.038,34.03771370409194,-9.999713704091942
78.141,44.61225911197409,33.528740888025915
59.295,29.089601016139873,30.20539898386013
55.064,35.537101916031425,19.526898083968575
24.551,26.921210062094417,-2.3702100620944186
21.859,30.620691005911553,-8.761691005911551
21.218,32.604185464290886,-11.386185464290886
78.782,35.25223819674636,43.529761803253635
23.654,33.73346634177576,-10.07946634177576
7.756,16.970429955553502,-9.214429955553502
12.372,26.918905482302893,-14.546905482302893
11.603,19.31893076532265,-7.715930765322652
32.885,26.780247525137938,6.10475247486206
71.346,28.41000358903726,42.935996410962744
30.321,28.44038559023334,1.880614409766661
21.603,29.805274935055852,-8.20227493505585
64.038,19.68326928472978,44.35473071527022
51.987,41.98704844781635,9.999951552183653
12.244,14.060213949440453,-1.8162139494404528
11.346,15.192935307514293,-3.8469353075142934
